1e-09 0.00972856
1.02096e-09 0.00970578
1.04236e-09 0.00968296
1.06421e-09 0.00966009
1.08652e-09 0.00963718
1.10929e-09 0.00961423
1.13254e-09 0.00959124
1.15628e-09 0.00956821
1.18052e-09 0.00954514
1.20526e-09 0.00952203
1.23052e-09 0.00949889
1.25632e-09 0.00947571
1.28265e-09 0.0094525
1.30954e-09 0.00942925
1.33698e-09 0.00940597
1.36501e-09 0.00938266
1.39362e-09 0.00935932
1.42283e-09 0.00933595
1.45265e-09 0.00931255
1.4831e-09 0.00928912
1.51419e-09 0.00926567
1.54593e-09 0.00924219
1.57833e-09 0.00921869
1.61141e-09 0.00919516
1.64519e-09 0.0091716
1.67967e-09 0.00914803
1.71488e-09 0.00912443
1.75083e-09 0.00910082
1.78753e-09 0.00907718
1.82499e-09 0.00905353
1.86325e-09 0.00902986
1.9023e-09 0.00900616
1.94217e-09 0.00898246
1.98288e-09 0.00895874
2.02445e-09 0.00893501
2.06688e-09 0.00891126
2.1102e-09 0.00888751
2.15443e-09 0.00886375
2.19959e-09 0.00883997
2.2457e-09 0.00881619
2.29277e-09 0.0087924
2.34083e-09 0.0087686
2.38989e-09 0.00874479
2.43999e-09 0.00872098
2.49113e-09 0.00869716
2.54335e-09 0.00867333
2.59666e-09 0.0086495
2.65108e-09 0.00862566
2.70665e-09 0.00860182
2.76339e-09 0.00857797
2.82131e-09 0.00855413
2.88044e-09 0.00853028
2.94082e-09 0.00850643
3.00246e-09 0.00848259
3.0654e-09 0.00845874
3.12965e-09 0.0084349
3.19525e-09 0.00841106
3.26222e-09 0.00838723
3.3306e-09 0.0083634
3.40041e-09 0.00833957
3.47169e-09 0.00831575
3.54446e-09 0.00829194
3.61875e-09 0.00826813
3.6946e-09 0.00824433
3.77204e-09 0.00822054
3.85111e-09 0.00819676
3.93183e-09 0.00817299
4.01424e-09 0.00814923
4.09838e-09 0.00812548
4.18429e-09 0.00810174
4.27199e-09 0.00807802
4.36154e-09 0.0080543
4.45296e-09 0.0080306
4.5463e-09 0.00800692
4.64159e-09 0.00798324
4.73888e-09 0.00795958
4.83821e-09 0.00793593
4.93962e-09 0.0079123
5.04316e-09 0.00788869
5.14887e-09 0.00786509
5.25679e-09 0.00784151
5.36698e-09 0.00781794
5.47947e-09 0.00779439
5.59433e-09 0.00777087
5.71159e-09 0.00774736
5.83131e-09 0.00772387
5.95353e-09 0.0077004
6.07832e-09 0.00767696
6.20573e-09 0.00765353
6.3358e-09 0.00763013
6.46861e-09 0.00760675
6.60419e-09 0.00758339
6.74262e-09 0.00756006
6.88395e-09 0.00753675
7.02824e-09 0.00751346
7.17556e-09 0.00749019
7.32597e-09 0.00746695
7.47952e-09 0.00744373
7.6363e-09 0.00742054
7.79636e-09 0.00739738
7.95978e-09 0.00737424
8.12662e-09 0.00735113
8.29696e-09 0.00732804
8.47087e-09 0.00730498
8.64842e-09 0.00728195
8.8297e-09 0.00725895
9.01478e-09 0.00723598
9.20373e-09 0.00721303
9.39665e-09 0.00719012
9.59361e-09 0.00716724
9.7947e-09 0.00714438
1e-08 0.00712156
1.02096e-08 0.00709876
1.04236e-08 0.00707601
1.06421e-08 0.00705328
1.08652e-08 0.00703059
1.10929e-08 0.00700793
1.13254e-08 0.0069853
1.15628e-08 0.00696271
1.18052e-08 0.00694015
1.20526e-08 0.00691762
1.23052e-08 0.00689513
1.25632e-08 0.00687268
1.28265e-08 0.00685026
1.30954e-08 0.00682787
1.33698e-08 0.00680552
1.36501e-08 0.0067832
1.39362e-08 0.00676092
1.42283e-08 0.00673868
1.45265e-08 0.00671647
1.4831e-08 0.0066943
1.51419e-08 0.00667217
1.54593e-08 0.00665007
