1e-09 0.00973096
1.02096e-09 0.00970758
1.04236e-09 0.00968416
1.06421e-09 0.0096607
1.08652e-09 0.0096372
1.10929e-09 0.00961367
1.13254e-09 0.0095901
1.15628e-09 0.00956649
1.18052e-09 0.00954286
1.20526e-09 0.00951919
1.23052e-09 0.00949548
1.25632e-09 0.00947175
1.28265e-09 0.00944799
1.30954e-09 0.0094242
1.33698e-09 0.00940038
1.36501e-09 0.00937653
1.39362e-09 0.00935266
1.42283e-09 0.00932876
1.45265e-09 0.00930484
1.4831e-09 0.00928089
1.51419e-09 0.00925692
1.54593e-09 0.00923294
1.57833e-09 0.00920893
1.61141e-09 0.0091849
1.64519e-09 0.00916085
1.67967e-09 0.00913678
1.71488e-09 0.0091127
1.75083e-09 0.0090886
1.78753e-09 0.00906448
1.82499e-09 0.00904035
1.86325e-09 0.00901621
1.9023e-09 0.00899205
1.94217e-09 0.00896788
1.98288e-09 0.0089437
2.02445e-09 0.00891951
2.06688e-09 0.00889531
2.1102e-09 0.00887111
2.15443e-09 0.0088469
2.19959e-09 0.00882269
2.2457e-09 0.00879847
2.29277e-09 0.00877424
2.34083e-09 0.00875002
2.38989e-09 0.00872579
2.43999e-09 0.00870155
2.49113e-09 0.00867731
2.54335e-09 0.00865307
2.59666e-09 0.00862882
2.65108e-09 0.00860458
2.70665e-09 0.00858033
2.76339e-09 0.00855609
2.82131e-09 0.00853184
2.88044e-09 0.0085076
2.94082e-09 0.00848337
3.00246e-09 0.00845913
3.0654e-09 0.00843491
3.12965e-09 0.00841068
3.19525e-09 0.00838647
3.26222e-09 0.00836226
3.3306e-09 0.00833806
3.40041e-09 0.00831387
3.47169e-09 0.00828969
3.54446e-09 0.00826551
3.61875e-09 0.00824135
3.6946e-09 0.00821719
3.77204e-09 0.00819305
3.85111e-09 0.00816893
3.93183e-09 0.00814481
4.01424e-09 0.00812071
4.09838e-09 0.00809662
4.18429e-09 0.00807255
4.27199e-09 0.00804849
4.36154e-09 0.00802445
4.45296e-09 0.00800042
4.5463e-09 0.00797641
4.64159e-09 0.00795241
4.73888e-09 0.00792843
4.83821e-09 0.00790447
4.93962e-09 0.00788053
5.04316e-09 0.0078566
5.14887e-09 0.0078327
5.25679e-09 0.00780881
5.36698e-09 0.00778495
5.47947e-09 0.0077611
5.59433e-09 0.00773728
5.71159e-09 0.00771348
5.83131e-09 0.0076897
5.95353e-09 0.00766594
6.07832e-09 0.00764221
6.20573e-09 0.00761851
6.3358e-09 0.00759482
6.46861e-09 0.00757117
6.60419e-09 0.00754754
