PdfType: replica
Format: lhagrid1
FromMCReplica: 148
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 22 
  1.5897482e-08  3.7749637e-06 -2.3781240e+00  2.2187262e+00  2.1906517e+00  9.3269545e-01  2.1909177e+00  2.2189951e+00 -2.3781290e+00  3.7749580e-06  1.5891661e-08 -4.5346085e-02 
 -3.9736431e-08  2.8142542e-01 -2.0768366e+00  2.4909487e+00  2.4629092e+00 -8.1209981e-01  2.4631798e+00  2.4912224e+00 -2.0768416e+00  2.8142580e-01 -3.9736431e-08 -3.8058765e-02 
 -3.1789146e-08  6.1328638e-01 -1.7254533e+00  2.8137782e+00  2.7857778e+00 -2.8340168e+00  2.7860534e+00  2.8140569e+00 -1.7254581e+00  6.1328727e-01 -3.1789146e-08 -2.8876774e-02 
  9.5367433e-08  9.9955672e-01 -1.3199875e+00  3.1911740e+00  3.1632195e+00 -4.9770346e+00  3.1634996e+00  3.1914585e+00 -1.3199921e+00  9.9955803e-01  9.5367433e-08 -1.7439822e-02 
  4.7683717e-08  1.4448812e+00 -8.5577774e-01  3.6277745e+00  3.5998702e+00 -7.0350223e+00  3.6001546e+00  3.6280630e+00 -8.5578221e-01  1.4448828e+00  4.7683717e-08 -3.3282170e-03 
 -9.5367433e-08  1.9547260e+00 -3.2734367e-01  4.1290364e+00  4.1011868e+00 -8.7455969e+00  4.1014762e+00  4.1293302e+00 -3.2734820e-01  1.9547278e+00 -9.5367433e-08  1.3940475e-02 
  1.9073487e-07  2.5355186e+00  2.7175441e-01  4.7013774e+00  4.6735849e+00 -9.7852764e+00  4.6738801e+00  4.7016764e+00  2.7174991e-01  2.5355213e+00  1.9073487e-07  3.4920160e-02 
 -1.9073487e-07  3.1947565e+00  9.4902456e-01  5.3522897e+00  5.3245530e+00 -9.7634506e+00  5.3248520e+00  5.3525929e+00  9.4901985e-01  3.1947591e+00 -1.9073487e-07  6.0245190e-02 
  0.0000000e+00  3.9415219e+00  1.7135561e+00  6.0908499e+00  6.0631623e+00 -8.2140903e+00  6.0634656e+00  6.0911589e+00  1.7135514e+00  3.9415250e+00  0.0000000e+00  9.0654112e-02 
 -1.9073487e-07  4.7860284e+00  2.5755680e+00  6.9272614e+00  6.8996105e+00 -4.5949736e+00  6.8999176e+00  6.9275746e+00  2.5755632e+00  4.7860317e+00 -1.9073487e-07  1.2698579e-01 
 -1.9073487e-07  5.7393956e+00  3.5461836e+00  7.8726392e+00  7.8450022e+00  1.7304064e+00  7.8453155e+00  7.8729582e+00  3.5461783e+00  5.7393985e+00 -1.9073487e-07  1.7015554e-01 
 -3.8146973e-07  6.8176894e+00  4.6414671e+00  8.9430437e+00  8.9153862e+00  1.1486392e+01  8.9157038e+00  8.9433651e+00  4.6414623e+00  6.8176928e+00 -3.8146973e-07  2.2140677e-01 
  1.5897482e-08  4.4425301e-06 -2.2015867e+00  2.1439440e+00  2.1160254e+00  9.4526392e-01  2.1163149e+00  2.1442375e+00 -2.2015932e+00  4.4425356e-06  1.5891661e-08 -2.7930686e-02 
  3.1789146e-08  2.7364835e-01 -1.9092880e+00  2.4087739e+00  2.3808861e+00 -6.7766255e-01  2.3811815e+00  2.4090734e+00 -1.9092941e+00  2.7364880e-01  3.1789146e-08 -2.0886537e-02 
  0.0000000e+00  5.9539741e-01 -1.5692074e+00  2.7218688e+00  2.6940162e+00 -2.5239997e+00  2.6943164e+00  2.7221739e+00 -1.5692133e+00  5.9539831e-01  0.0000000e+00 -1.1974137e-02 
  0.0000000e+00  9.6901125e-01 -1.1775688e+00  3.0869803e+00  3.0591671e+00 -4.4358058e+00  3.0594718e+00  3.0872903e+00 -1.1775749e+00  9.6901250e-01  0.0000000e+00 -8.9171174e-04 
  9.5367433e-08  1.3989028e+00 -7.2994506e-01  3.5085113e+00  3.4807425e+00 -6.2077370e+00  3.4810531e+00  3.5088272e+00 -7.2995079e-01  1.3989043e+00  9.5367433e-08  1.2759743e-02 
  6.3578291e-08  1.8902748e+00 -2.2111966e-01  3.9916596e+00  3.9639370e+00 -7.5814400e+00  3.9642520e+00  3.9919794e+00 -2.2112544e-01  1.8902768e+00  6.3578291e-08  2.9438240e-02 
 -1.9073487e-07  2.4492495e+00  3.5504040e-01  4.5425358e+00  4.5148616e+00 -8.2412081e+00  4.5151820e+00  4.5428624e+00  3.5503462e-01  2.4492521e+00 -1.9073487e-07  4.9668945e-02 
  9.5367433e-08  3.0829725e+00  1.0056895e+00  5.1682806e+00  5.1406522e+00 -7.8083711e+00  5.1409774e+00  5.1686120e+00  1.0056835e+00  3.0829749e+00  9.5367433e-08  7.4052610e-02 
 -1.2715658e-07  3.8000636e+00  1.7394563e+00  5.8775077e+00  5.8499160e+00 -5.8349581e+00  5.8502469e+00  5.8778443e+00  1.7394505e+00  3.8000667e+00 -1.2715658e-07  1.0328750e-01 
 -3.1789145e-07  4.6102343e+00  2.5660551e+00  6.6799212e+00  6.6523519e+00 -1.8012067e+00  6.6526875e+00  6.6802626e+00  2.5660489e+00  4.6102371e+00 -3.1789145e-07  1.3816614e-01 
 -1.2715658e-07  5.5241394e+00  3.4961443e+00  7.5861697e+00  7.5586004e+00  4.9030671e+00  7.5589433e+00  7.5865188e+00  3.4961388e+00  5.5241446e+00 -1.2715658e-07  1.7955329e-01 
 -2.5431316e-07  6.5567455e+00  4.5446877e+00  8.6112156e+00  8.5836115e+00  1.4957595e+01  8.5839548e+00  8.6115675e+00  4.5446820e+00  6.5567493e+00 -2.5431316e-07  2.2861814e-01 
  2.3844768e-08  5.1736843e-06 -2.0355389e+00  2.0724444e+00  2.0446804e+00  9.5800495e-01  2.0449960e+00  2.0727642e+00 -2.0355475e+00  5.1736820e-06  2.3838947e-08 -1.2308442e-02 
 -4.7683717e-08  2.6599047e-01 -1.7520407e+00  2.3299818e+00  2.3022447e+00 -5.4698712e-01  2.3025665e+00  2.3303077e+00 -1.7520484e+00  2.6599097e-01 -4.7683717e-08 -5.4931901e-03 
 -4.7683717e-08  5.7782936e-01 -1.4229962e+00  2.6335227e+00  2.6058168e+00 -2.2250507e+00  2.6061440e+00  2.6338549e+00 -1.4230036e+00  5.7783049e-01 -4.7683717e-08  3.1561793e-03 
  9.5367433e-08  9.3908334e-01 -1.0448250e+00  2.9866240e+00  2.9589522e+00 -3.9170721e+00  2.9592853e+00  2.9869621e+00 -1.0448325e+00  9.3908489e-01  9.5367433e-08  1.3892889e-02 
  6.3578291e-08  1.3539453e+00 -6.1332089e-01  3.3934700e+00  3.3658359e+00 -5.4192123e+00  3.3661752e+00  3.3938143e+00 -6.1332852e-01  1.3539470e+00  6.3578291e-08  2.7096020e-02 
  6.3578291e-08  1.8273666e+00 -1.2352054e-01  3.8590050e+00  3.8314109e+00 -6.4777970e+00  3.8317554e+00  3.8593545e+00 -1.2352809e-01  1.8273686e+00  6.3578291e-08  4.3200109e-02 
  9.5367433e-08  2.3651767e+00  4.3041602e-01  4.3890505e+00  4.3614960e+00 -6.7854323e+00  4.3618450e+00  4.3894053e+00  4.3040839e-01  2.3651798e+00  9.5367433e-08  6.2702738e-02 
