PdfType: replica
Format: lhagrid1
FromMCReplica: 28
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 22 
  0.0000000e+00 -1.9073487e-07  1.6939892e+00  1.6939847e+00  1.6939850e+00  1.1783181e+00  1.6941043e+00  1.6941046e+00  1.6939642e+00 -1.9073487e-07  0.0000000e+00 -3.0144748e-01 
  0.0000000e+00  3.1701061e-01  2.0052772e+00  2.0052283e+00  2.0052731e+00 -2.8142142e-01  2.0053952e+00  2.0053508e+00  2.0052519e+00  3.1701094e-01  0.0000000e+00 -2.9353294e-01 
 -9.5367433e-08  6.8824011e-01  2.3708940e+00  2.3707936e+00  2.3708901e+00 -1.9490917e+00  2.3710151e+00  2.3709197e+00  2.3708684e+00  6.8824077e-01 -9.5367433e-08 -2.8357008e-01 
 -9.5367433e-08  1.1179373e+00  2.7950828e+00  2.7949257e+00  2.7950790e+00 -3.6497993e+00  2.7952073e+00  2.7950540e+00  2.7950568e+00  1.1179382e+00 -9.5367433e-08 -2.7117628e-01 
  3.1789146e-08  1.6110731e+00  3.2828078e+00  3.2825873e+00  3.2828043e+00 -5.1566510e+00  3.2829340e+00  3.2827179e+00  3.2827809e+00  1.6110744e+00  3.1789146e-08 -2.5590643e-01 
  1.2715658e-07  2.1734900e+00  3.8399055e+00  3.8396161e+00  3.8399019e+00 -6.1844773e+00  3.8400357e+00  3.8397510e+00  3.8398786e+00  2.1734917e+00  1.2715658e-07 -2.3724961e-01 
  3.1789145e-07  2.8120468e+00  4.4732270e+00  4.4728675e+00  4.4732237e+00 -6.3849816e+00  4.4733601e+00  4.4730039e+00  4.4731984e+00  2.8120484e+00  3.1789145e-07 -2.1462001e-01 
 -4.4504802e-07  3.5347290e+00  5.1907487e+00  5.1903205e+00  5.1907444e+00 -5.3405514e+00  5.1908827e+00  5.1904588e+00  5.1907191e+00  3.5347311e+00 -4.4504802e-07 -1.8734759e-01 
 -6.3578290e-07  4.3511639e+00  6.0020871e+00  6.0015965e+00  6.0020838e+00 -2.5564928e+00  6.0022254e+00  6.0017381e+00  6.0020576e+00  4.3511658e+00 -6.3578290e-07 -1.5465336e-01 
 -6.3578291e-08  5.2721729e+00  6.9180522e+00  6.9175143e+00  6.9180498e+00  2.5407038e+00  6.9181952e+00  6.9176602e+00  6.9180236e+00  5.2721763e+00 -6.3578291e-08 -1.1565344e-01 
  1.9073487e-07  6.3095865e+00  7.9504623e+00  7.9499006e+00  7.9504595e+00  1.0622803e+01  7.9506068e+00  7.9500484e+00  7.9504318e+00  6.3095899e+00  1.9073487e-07 -6.9384202e-02 
  3.8146973e-07  7.4801474e+00  9.1160421e+00  9.1154947e+00  9.1160402e+00  2.2445852e+01  9.1161909e+00  9.1156454e+00  9.1160116e+00  7.4801502e+00  3.8146973e-07 -1.4539597e-02 
 -4.7682988e-08 -3.0199712e-07  1.6496478e+00  1.6496440e+00  1.6496443e+00  1.1903461e+00  1.6497760e+00  1.6497762e+00  1.6496193e+00 -3.0199664e-07 -4.7684445e-08 -2.6305774e-01 
  9.5367433e-08  3.0741069e-01  1.9514793e+00  1.9514382e+00  1.9514757e+00 -1.5736452e-01  1.9516110e+00  1.9515740e+00  1.9514508e+00  3.0741102e-01  9.5367433e-08 -2.5546396e-01 
  0.0000000e+00  6.6646010e-01  2.3050566e+00  2.3049724e+00  2.3050532e+00 -1.6606294e+00  2.3051906e+00  2.3051107e+00  2.3050265e+00  6.6646075e-01  0.0000000e+00 -2.4581905e-01 
  0.0000000e+00  1.0811689e+00  2.7143929e+00  2.7142606e+00  2.7143898e+00 -3.1436503e+00  2.7145307e+00  2.7144024e+00  2.7143629e+00  1.0811698e+00  0.0000000e+00 -2.3383884e-01 
 -9.5367433e-08  1.5562557e+00  3.1842024e+00  3.1840167e+00  3.1841993e+00 -4.3815403e+00  3.1843438e+00  3.1841621e+00  3.1841719e+00  1.5562570e+00 -9.5367433e-08 -2.1910074e-01 
 -3.1789146e-08  2.0972757e+00  3.7200329e+00  3.7197905e+00  3.7200305e+00 -5.0946021e+00  3.7201774e+00  3.7199385e+00  3.7200015e+00  2.0972774e+00 -3.1789146e-08 -2.0112029e-01 
 -3.1789146e-08  2.7107544e+00  4.3284016e+00  4.3281007e+00  4.3283987e+00 -4.9439878e+00  4.3285494e+00  4.3282533e+00  4.3283701e+00  2.7107565e+00 -3.1789146e-08 -1.7934275e-01 
  0.0000000e+00  3.4042935e+00  5.0169020e+00  5.0165467e+00  5.0168996e+00 -3.5259502e+00  5.0170541e+00  5.0167012e+00  5.0168705e+00  3.4042957e+00  0.0000000e+00 -1.5313433e-01 
  1.9073487e-07  4.1870170e+00  5.7946477e+00  5.7942472e+00  5.7946458e+00 -3.6600032e-01  5.7948022e+00  5.7944036e+00  5.7946153e+00  4.1870193e+00  1.9073487e-07 -1.2175933e-01 
  3.8146973e-07  5.0692039e+00  6.6719074e+00  6.6714764e+00  6.6719065e+00  5.0844679e+00  6.6720653e+00  6.6716371e+00  6.6718731e+00  5.0692048e+00  3.8146973e-07 -8.4383652e-02 
  6.3578291e-08  6.0621653e+00  7.6599789e+00  7.6595416e+00  7.6599774e+00  1.3468021e+01  7.6601400e+00  7.6597066e+00  7.6599441e+00  6.0621686e+00  6.3578291e-08 -4.0097915e-02 
  0.0000000e+00  7.1814890e+00  8.7744312e+00  8.7740297e+00  8.7744303e+00  2.5493412e+01  8.7745972e+00  8.7741966e+00  8.7743969e+00  7.1814923e+00  0.0000000e+00  1.2324888e-02 
  0.0000000e+00 -4.1325984e-07  1.6064661e+00  1.6064626e+00  1.6064631e+00  1.2025049e+00  1.6066086e+00  1.6066091e+00  1.6064337e+00 -4.1325791e-07  0.0000000e+00 -2.2813337e-01 
  0.0000000e+00  2.9801705e-01  1.8990445e+00  1.8990103e+00  1.8990417e+00 -3.6653809e-02  1.8991907e+00  1.8991604e+00  1.8990117e+00  2.9801744e-01  0.0000000e+00 -2.2083366e-01 
 -1.5894573e-08  6.4518923e-01  2.2408807e+00  2.2408116e+00  2.2408786e+00 -1.3824011e+00  2.2410307e+00  2.2409647e+00  2.2408473e+00  6.4519000e-01 -1.5894573e-08 -2.1149746e-01 
  6.3578291e-08  1.0453235e+00  2.6357768e+00  2.6356671e+00  2.6357741e+00 -2.6587648e+00  2.6359298e+00  2.6358237e+00  2.6357427e+00  1.0453246e+00  6.3578291e-08 -1.9991882e-01 
 -1.9073487e-07  1.5028980e+00  3.0882034e+00  3.0880501e+00  3.0882010e+00 -3.6435516e+00  3.0883603e+00  3.0882103e+00  3.0881689e+00  1.5028993e+00 -1.9073487e-07 -1.8569674e-01 
 -1.2715658e-07  2.0231953e+00  3.6034377e+00  3.6032379e+00  3.6034358e+00 -4.0631328e+00  3.6035986e+00  3.6034017e+00  3.6034024e+00  2.0231967e+00 -1.2715658e-07 -1.6837217e-01 
 -9.5367433e-08  2.6124201e+00  4.1876764e+00  4.1874304e+00  4.1876745e+00 -3.5885785e+00  4.1878405e+00  4.1875982e+00  4.1876402e+00  2.6124222e+00 -9.5367433e-08 -1.4742015e-01 
