PdfType: replica
Format: lhagrid1
FromMCReplica: 221
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 22 
 -4.7680807e-08 -7.1525670e-07  2.0320346e+00  1.6341485e+00  2.4199381e+00  9.8758292e-01  2.4202957e+00  1.6345048e+00  2.0316653e+00 -7.1525477e-07 -4.7686626e-08 -3.2401878e-01 
 -6.3578291e-08  2.6820204e-01  2.2928033e+00  1.8953145e+00  2.6801937e+00 -1.1956042e-01  2.6805573e+00  1.8956763e+00  2.2924304e+00  2.6820242e-01 -6.3578291e-08 -3.1657800e-01 
 -1.9073487e-07  5.8396816e-01  2.6012750e+00  2.2041643e+00  2.9881666e+00 -1.4977454e+00  2.9885359e+00  2.2045326e+00  2.6008985e+00  5.8396906e-01 -1.9073487e-07 -3.0737793e-01 
 -6.3578291e-08  9.5103627e-01  2.9611816e+00  2.5644298e+00  3.3475864e+00 -3.0156188e+00  3.3479612e+00  2.5648036e+00  2.9608006e+00  9.5103729e-01 -6.3578291e-08 -2.9608387e-01 
  1.5894572e-07  1.3737476e+00  3.3768568e+00  2.9804454e+00  3.7627857e+00 -4.4946828e+00  3.7631667e+00  2.9808252e+00  3.3764727e+00  1.3737489e+00  1.5894572e-07 -2.8230453e-01 
 -3.1789146e-08  1.8571885e+00  3.8533795e+00  3.4572923e+00  4.2388434e+00 -5.7032957e+00  4.2392306e+00  3.4576774e+00  3.8529916e+00  1.8571905e+00 -3.1789146e-08 -2.6558948e-01 
 -1.2715658e-07  2.4073265e+00  4.3967118e+00  4.0009327e+00  4.7817206e+00 -6.3518462e+00  4.7821121e+00  4.0013237e+00  4.3963180e+00  2.4073291e+00 -1.2715658e-07 -2.4542075e-01 
 -1.2715658e-07  3.0311141e+00  5.0137906e+00  4.6183109e+00  5.3983541e+00 -6.0869522e+00  5.3987527e+00  4.6187077e+00  5.0133948e+00  3.0311162e+00 -1.2715658e-07 -2.2120428e-01 
  1.2715658e-07  3.7370028e+00  5.7130647e+00  5.3178768e+00  6.0971909e+00 -4.4823966e+00  6.0975947e+00  5.3182783e+00  5.7126637e+00  3.7370055e+00  1.2715658e-07 -1.9224747e-01 
  1.9073487e-07  4.5344782e+00  6.5040026e+00  6.1091080e+00  6.8877001e+00 -1.0397723e+00  6.8881097e+00  6.1095157e+00  6.5035987e+00  4.5344815e+00  1.9073487e-07 -1.5776281e-01 
  2.5431316e-07  5.4337950e+00  7.3968515e+00  7.0022564e+00  7.7801270e+00  4.8276563e+00  7.7805438e+00  7.0026712e+00  7.3964448e+00  5.4337993e+00  2.5431316e-07 -1.1689072e-01 
 -3.8146973e-07  6.4501777e+00  8.4068165e+00  8.0125408e+00  8.7896748e+00  1.3799615e+01  8.7900982e+00  8.0129595e+00  8.4064045e+00  6.4501805e+00 -3.8146973e-07 -6.8459883e-02 
  9.5370339e-08 -8.5830783e-07  1.9734012e+00  1.5780625e+00  2.3583272e+00  9.8170263e-01  2.3587153e+00  1.5784494e+00  1.9730059e+00 -8.5830590e-07  9.5364520e-08 -2.8333446e-01 
  9.5367433e-08  2.5972170e-01  2.2259080e+00  1.8309692e+00  2.6103227e+00 -4.9485829e-02  2.6107171e+00  1.8313624e+00  2.2255080e+00  2.5972214e-01  9.5367433e-08 -2.7622446e-01 
  0.0000000e+00  5.6477767e-01  2.5238824e+00  2.1293261e+00  2.9077995e+00 -1.3068647e+00  2.9082003e+00  2.1297252e+00  2.5234790e+00  5.6477857e-01  0.0000000e+00 -2.6733625e-01 
 -6.3578291e-08  9.1869682e-01  2.8708484e+00  2.4766562e+00  3.2542803e+00 -2.6565080e+00  3.2546878e+00  2.4770615e+00  2.8704410e+00  9.1869825e-01 -6.3578291e-08 -2.5643590e-01 
 -1.9073487e-07  1.3255962e+00  3.2709160e+00  2.8770704e+00  3.6538742e+00 -3.9197326e+00  3.6542878e+00  2.8774819e+00  3.2705045e+00  1.3255980e+00 -1.9073487e-07 -2.4315146e-01 
 -2.5431316e-07  1.7903101e+00  3.7289124e+00  3.3353975e+00  4.1114068e+00 -4.8676162e+00  4.1118269e+00  3.3358157e+00  3.7284968e+00  1.7903122e+00 -2.5431316e-07 -2.2705524e-01 
 -1.2715658e-07  2.3185179e+00  4.2505074e+00  3.8573105e+00  4.6325479e+00 -5.2166610e+00  4.6329741e+00  3.8577347e+00  4.2500877e+00  2.3185203e+00 -1.2715658e-07 -2.0765607e-01 
  1.9073487e-07  2.9168410e+00  4.8423157e+00  4.4494267e+00  5.2239118e+00 -4.6233783e+00  5.2243428e+00  4.4498563e+00  4.8418903e+00  2.9168437e+00  1.9073487e-07 -1.8439129e-01 
 -1.9073487e-07  3.5933006e+00  5.5123444e+00  5.1197591e+00  5.8935046e+00 -2.6772151e+00  5.8939443e+00  5.1201963e+00  5.5119171e+00  3.5933037e+00 -1.9073487e-07 -1.5660596e-01 
  0.0000000e+00  4.3569164e+00  6.2696071e+00  5.8773270e+00  6.6503391e+00  1.1006163e+00  6.6507840e+00  5.8777695e+00  6.2691746e+00  4.3569202e+00  0.0000000e+00 -1.2355597e-01 
 -4.4504802e-07  5.2175245e+00  7.1239252e+00  6.7319593e+00  7.5042372e+00  7.2739940e+00  7.5046892e+00  6.7324090e+00  7.1234889e+00  5.2175288e+00 -4.4504802e-07 -8.4428869e-02 
  2.5431316e-07  6.1893024e+00  8.0894604e+00  7.6978302e+00  8.4693584e+00  1.6481291e+01  8.4698162e+00  7.6982861e+00  8.0890207e+00  6.1893067e+00  2.5431316e-07 -3.8123276e-02 
  4.7685656e-08 -1.0967226e-06  1.9165505e+00  1.5237298e+00  2.2985079e+00  9.7585595e-01  2.2989290e+00  1.5241492e+00  1.9161271e+00 -1.0967284e-06  4.7681777e-08 -2.4634109e-01 
 -9.5367433e-08  2.5145572e-01  2.1610022e+00  1.7685840e+00  2.5424504e+00  1.8170804e-02  2.5428786e+00  1.7690105e+00  2.1605744e+00  2.5145623e-01 -9.5367433e-08 -2.3953287e-01 
  4.7683717e-08  5.4609817e-01  2.4487703e+00  2.0567374e+00  2.8297224e+00 -1.1234757e+00  2.8301578e+00  2.0571704e+00  2.4483385e+00  5.4609925e-01  4.7683717e-08 -2.3094587e-01 
 -6.3578291e-08  8.8726151e-01  2.7831836e+00  2.3915188e+00  3.1636522e+00 -2.3132484e+00  3.1640937e+00  2.3919585e+00  2.7827466e+00  8.8726306e-01 -6.3578291e-08 -2.2042607e-01 
 -1.9073487e-07  1.2788494e+00  3.1681376e+00  2.7768240e+00  3.5481331e+00 -3.3729315e+00  3.5485823e+00  2.7772710e+00  3.1676972e+00  1.2788512e+00 -1.9073487e-07 -2.0762005e-01 
  0.0000000e+00  1.7254566e+00  3.6082206e+00  3.2172441e+00  3.9877543e+00 -4.0769258e+00  3.9882104e+00  3.2176983e+00  3.6077762e+00  1.7254592e+00  0.0000000e+00 -1.9212198e-01 
  0.0000000e+00  2.2324870e+00  4.1088276e+00  3.7181768e+00  4.4879088e+00 -4.1483607e+00  4.4883718e+00  3.7186365e+00  4.1083779e+00  2.2324896e+00  0.0000000e+00 -1.7346637e-01 
