PdfType: replica
Format: lhagrid1
FromMCReplica: 57
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 22 
  9.5366701e-08  8.1062317e-06  1.7911409e+00  1.7913471e+00  1.7907093e+00 -5.3415318e+00  1.7908486e+00  1.7914890e+00  1.7910368e+00  8.1062326e-06  9.5368158e-08 -4.6009085e-01 
  0.0000000e+00  1.7927279e-01  1.9654866e+00  1.9656005e+00  1.9650476e+00 -7.1785970e+00  1.9651897e+00  1.9657452e+00  1.9653814e+00  1.7927296e-01  0.0000000e+00 -4.5245168e-01 
  6.3578291e-08  4.0038812e-01  2.1817851e+00  2.1817980e+00  2.1813390e+00 -9.4971142e+00  2.1814830e+00  2.1819451e+00  2.1816783e+00  4.0038851e-01  6.3578291e-08 -4.4330254e-01 
  1.5894573e-08  6.6659015e-01  2.4432673e+00  2.4431694e+00  2.4428129e+00 -1.2196054e+01  2.4429598e+00  2.4433196e+00  2.4431589e+00  6.6659069e-01  1.5894573e-08 -4.3234220e-01 
  2.2252401e-07  9.8166126e-01  2.7537107e+00  2.7534926e+00  2.7532489e+00 -1.5127967e+01  2.7533984e+00  2.7536452e+00  2.7536013e+00  9.8166215e-01  2.2252401e-07 -4.1921604e-01 
 -1.2715658e-07  1.3500699e+00  3.1175783e+00  3.1172295e+00  3.1171100e+00 -1.8093082e+01  3.1172614e+00  3.1173851e+00  3.1174681e+00  1.3500710e+00 -1.2715658e-07 -4.0351397e-01 
  9.5367433e-08  1.7771084e+00  3.5401578e+00  3.5396681e+00  3.5396812e+00 -2.0834356e+01  3.5398355e+00  3.5398262e+00  3.5400455e+00  1.7771096e+00  9.5367433e-08 -3.8476247e-01 
 -2.2252401e-07  2.2689922e+00  4.0276580e+00  4.0270200e+00  4.0271735e+00 -2.3031729e+01  4.0273304e+00  4.0271797e+00  4.0275440e+00  2.2689931e+00 -2.2252401e-07 -3.6241648e-01 
 -1.2715658e-07  2.8334019e+00  4.5877514e+00  4.5869603e+00  4.5872583e+00 -2.4292431e+01  4.5874181e+00  4.5871243e+00  4.5876365e+00  2.8334041e+00 -1.2715658e-07 -3.3583823e-01 
  0.0000000e+00  3.4789813e+00  5.2290726e+00  5.2281318e+00  5.2285719e+00 -2.4152508e+01  5.2287340e+00  5.2282972e+00  5.2289557e+00  3.4789834e+00  0.0000000e+00 -3.0430016e-01 
  0.0000000e+00  4.2150359e+00  5.9609160e+00  5.9598303e+00  5.9604082e+00 -2.2061584e+01  5.9605727e+00  5.9599991e+00  5.9607992e+00  4.2150369e+00  0.0000000e+00 -2.6700553e-01 
 -2.5431316e-07  5.0559764e+00  6.7976813e+00  6.7964702e+00  6.7971659e+00 -1.7371984e+01  6.7973318e+00  6.7966399e+00  6.7975612e+00  5.0559783e+00 -2.5431316e-07 -2.2286554e-01 
 -4.7683717e-08  9.2029559e-06  1.7542794e+00  1.7545089e+00  1.7538054e+00 -5.1051426e+00  1.7539573e+00  1.7546637e+00  1.7541664e+00  9.2029550e-06 -4.7683717e-08 -4.0739334e-01 
  9.5367433e-08  1.7556353e-01  1.9249997e+00  1.9251479e+00  1.9245174e+00 -6.8498850e+00  1.9246724e+00  1.9253058e+00  1.9248853e+00  1.7556378e-01  9.5367433e-08 -4.0009141e-01 
 -1.5894573e-08  3.9116910e-01  2.1358697e+00  2.1359291e+00  2.1353798e+00 -9.0228138e+00  2.1355369e+00  2.1360903e+00  2.1357543e+00  3.9116961e-01 -1.5894573e-08 -3.9121923e-01 
  1.5894573e-08  6.4988881e-01  2.3899488e+00  2.3899105e+00  2.3894503e+00 -1.1517586e+01  2.3896105e+00  2.3900747e+00  2.3898318e+00  6.4988941e-01  1.5894573e-08 -3.8059628e-01 
  6.3578291e-08  9.5531982e-01  2.6908278e+00  2.6906829e+00  2.6903214e+00 -1.4183600e+01  2.6904845e+00  2.6908503e+00  2.6907094e+00  9.5532072e-01  6.3578291e-08 -3.6788410e-01 
  6.3578291e-08  1.3117262e+00  3.0427670e+00  3.0425067e+00  3.0422525e+00 -1.6820623e+01  3.0424180e+00  3.0426760e+00  3.0426471e+00  1.3117275e+00  6.3578291e-08 -3.5269174e-01 
 -3.1789145e-07  1.7241657e+00  3.4508181e+00  3.4504340e+00  3.4502950e+00 -1.9174303e+01  3.4504628e+00  3.4506059e+00  3.4506965e+00  1.7241670e+00 -3.1789145e-07 -3.3456859e-01 
  0.0000000e+00  2.1985888e+00  3.9209235e+00  3.9204097e+00  3.9203918e+00 -2.0930836e+01  3.9205632e+00  3.9205852e+00  3.9208007e+00  2.1985903e+00  0.0000000e+00 -3.1299654e-01 
  0.0000000e+00  2.7423120e+00  4.4603934e+00  4.4597478e+00  4.4598536e+00 -2.1709322e+01  4.4600277e+00  4.4599257e+00  4.4602690e+00  2.7423139e+00  0.0000000e+00 -2.8737059e-01 
  6.3578291e-08  3.3635910e+00  5.0774741e+00  5.0766988e+00  5.0769248e+00 -2.1061348e+01  5.0771017e+00  5.0768800e+00  5.0773478e+00  3.3635931e+00  6.3578291e-08 -2.5700098e-01 
  0.0000000e+00  4.0714030e+00  5.7811327e+00  5.7802372e+00  5.7805753e+00 -1.8454876e+01  5.7807541e+00  5.7804227e+00  5.7810054e+00  4.0714054e+00  0.0000000e+00 -2.2113234e-01 
  0.0000000e+00  4.8791957e+00  6.5848022e+00  6.5838070e+00  6.5842361e+00 -1.3279664e+01  6.5844183e+00  6.5839949e+00  6.5846739e+00  4.8791986e+00  0.0000000e+00 -1.7873815e-01 
  3.1787689e-08  1.0347367e-05  1.7181481e+00  1.7184035e+00  1.7176278e+00 -4.8792152e+00  1.7177936e+00  1.7185729e+00  1.7180258e+00  1.0347367e-05  3.1790599e-08 -3.5938376e-01 
  4.7683717e-08  1.7184544e-01  1.8852316e+00  1.8854163e+00  1.8847027e+00 -6.5343394e+00  1.8848708e+00  1.8855884e+00  1.8851078e+00  1.7184572e-01  4.7683717e-08 -3.5238662e-01 
 -1.5894573e-08  3.8198757e-01  2.0907187e+00  2.0908253e+00  2.0901806e+00 -8.5669918e+00  2.0903518e+00  2.0910006e+00  2.0905936e+00  3.8198808e-01 -1.5894573e-08 -3.4378442e-01 
 -1.5894573e-08  6.3333648e-01  2.3375041e+00  2.3375244e+00  2.3369565e+00 -1.0866319e+01  2.3371310e+00  2.3377030e+00  2.3373768e+00  6.3333726e-01 -1.5894573e-08 -3.3349067e-01 
 -9.5367433e-08  9.2931503e-01  2.6290050e+00  2.6289320e+00  2.6284485e+00 -1.3279403e+01  2.6286261e+00  2.6291134e+00  2.6288762e+00  9.2931610e-01 -9.5367433e-08 -3.2118240e-01 
 -9.5367433e-08  1.2739919e+00  2.9692855e+00  2.9691110e+00  2.9687202e+00 -1.5606341e+01  2.9688997e+00  2.9692955e+00  2.9691548e+00  1.2739931e+00 -9.5367433e-08 -3.0648726e-01 
  1.9073487e-07  1.6722008e+00  3.3631737e+00  3.3628907e+00  3.3625991e+00 -1.7596239e+01  3.3627822e+00  3.3630788e+00  3.3630419e+00  1.6722023e+00  1.9073487e-07 -2.8897670e-01 
