 0.0000000E+00  0.0000000E+00  2.9662861E+00  6.2651247E+00  6.3104617E+00  6.3103704E+00  1.0549166E+02  6.3110101E+00  6.3111020E+00  6.2650811E+00  2.9662861E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3419055E+00  6.6349060E+00  6.6803111E+00  6.6802188E+00  1.1794307E+02  6.6808622E+00  6.6809551E+00  6.6348620E+00  3.3419055E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7492224E+00  7.0364083E+00  7.0818816E+00  7.0817883E+00  1.3155412E+02  7.0824353E+00  7.0825293E+00  7.0363640E+00  3.7492224E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1903452E+00  7.4717397E+00  7.5172810E+00  7.5171868E+00  1.4641251E+02  7.5178374E+00  7.5179323E+00  7.4716950E+00  4.1903452E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6674970E+00  7.9431226E+00  7.9887320E+00  7.9886369E+00  1.6261104E+02  7.9892911E+00  7.9893871E+00  7.9430775E+00  4.6674970E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1830209E+00  8.4528997E+00  8.4985772E+00  8.4984810E+00  1.8024785E+02  8.4991389E+00  8.4992359E+00  8.4528543E+00  5.1830209E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7393851E+00  9.0035387E+00  9.0492842E+00  9.0491870E+00  1.9942666E+02  9.0498486E+00  9.0499466E+00  9.0034928E+00  5.7393851E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3391884E+00  9.5976379E+00  9.6434515E+00  9.6433534E+00  2.2025696E+02  9.6440186E+00  9.6441176E+00  9.5975917E+00  6.3391884E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9851664E+00  1.0237933E+01  1.0283814E+01  1.0283715E+01  2.4285431E+02  1.0284384E+01  1.0284484E+01  1.0237886E+01  6.9851664E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3830033E-06  3.2762599E+00  3.3217496E+00  3.3216622E+00  1.1199657E+01  3.3222949E+00  3.3223828E+00  3.2762173E+00  1.3830033E-06  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5661663E-02  3.3558288E+00  3.4013895E+00  3.4013011E+00  1.3799331E+01  3.4019376E+00  3.4020265E+00  3.3557858E+00  8.5661663E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8174413E-01  3.4458530E+00  3.4914845E+00  3.4913952E+00  1.6713694E+01  3.4920355E+00  3.4921254E+00  3.4458096E+00  1.8174413E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8909198E-01  3.5471748E+00  3.5928772E+00  3.5927868E+00  1.9974289E+01  3.5934309E+00  3.5935219E+00  3.5471311E+00  2.8909198E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0860188E-01  3.6606902E+00  3.7064632E+00  3.7063719E+00  2.3615008E+01  3.7070198E+00  3.7071118E+00  3.6606461E+00  4.0860188E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4122658E-01  3.7873511E+00  3.8331947E+00  3.8331023E+00  2.7672221E+01  3.8337541E+00  3.8338471E+00  3.7873065E+00  5.4122658E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8797762E-01  3.9281682E+00  3.9740823E+00  3.9739889E+00  3.2184901E+01  3.9746445E+00  3.9747385E+00  3.9281232E+00  6.8797762E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4992814E-01  4.0842139E+00  4.1301984E+00  4.1301041E+00  3.7194761E+01  4.1307635E+00  4.1308586E+00  4.0841686E+00  8.4992814E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0282158E+00  4.2566253E+00  4.3026802E+00  4.3025848E+00  4.2746389E+01  4.3032481E+00  4.3033442E+00  4.2565796E+00  1.0282158E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2240460E+00  4.4466069E+00  4.4927320E+00  4.4926356E+00  4.8887393E+01  4.4933028E+00  4.4933999E+00  4.4465608E+00  1.2240460E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4386947E+00  4.6554341E+00  4.7016294E+00  4.7015320E+00  5.5668543E+01  4.7022030E+00  4.7023012E+00  4.6553876E+00  1.4386947E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6735120E+00  4.8844563E+00  4.9307218E+00  4.9306233E+00  6.3143923E+01  4.9312982E+00  4.9313975E+00  4.8844094E+00  1.6735120E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9299256E+00  5.1351006E+00  5.1814362E+00  5.1813366E+00  7.1371087E+01  5.1820154E+00  5.1821157E+00  5.1350533E+00  1.9299256E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2094439E+00  5.4088748E+00  5.4552805E+00  5.4551799E+00  8.0411213E+01  5.4558626E+00  5.4559640E+00  5.4088271E+00  2.2094439E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5136617E+00  5.7073731E+00  5.7538487E+00  5.7537471E+00  9.0329358E+01  5.7544337E+00  5.7545361E+00  5.7073250E+00  2.5136617E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8442679E+00  6.0322838E+00  6.0788295E+00  6.0787268E+00  1.0119493E+02  6.0794172E+00  6.0795208E+00  6.0322354E+00  2.8442679E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2030330E+00  6.3853769E+00  6.4319925E+00  6.4318887E+00  1.1308073E+02  6.4325831E+00  6.4326878E+00  6.3853280E+00  3.2030330E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5918295E+00  6.7685243E+00  6.8152098E+00  6.8151049E+00  1.2606423E+02  6.8158033E+00  6.8159090E+00  6.7684751E+00  3.5918295E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0126313E+00  7.1836995E+00  7.2304548E+00  7.2303489E+00  1.4022744E+02  7.2310511E+00  7.2311580E+00  7.1836498E+00  4.0126313E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4675182E+00  7.6329816E+00  7.6798067E+00  7.6796997E+00  1.5565706E+02  7.6804059E+00  7.6805139E+00  7.6329315E+00  4.4675182E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9586802E+00  8.1185603E+00  8.1654553E+00  8.1653471E+00  1.7244469E+02  8.1660573E+00  8.1661664E+00  8.1185098E+00  4.9586802E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4884230E+00  8.6427407E+00  8.6897055E+00  8.6895963E+00  1.9068705E+02  8.6903104E+00  8.6904207E+00  8.6426898E+00  5.4884230E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0591725E+00  9.2079483E+00  9.2549829E+00  9.2548726E+00  2.1048617E+02  9.2555906E+00  9.2557021E+00  9.2078969E+00  6.0591725E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6734802E+00  9.8167341E+00  9.8638386E+00  9.8637271E+00  2.3194958E+02  9.8644492E+00  9.8645618E+00  9.8166824E+00  6.6734802E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6462639E-06  3.1660759E+00  3.2127785E+00  3.2126802E+00  1.0799353E+01  3.2133632E+00  3.2134620E+00  3.1660286E+00  1.6462639E-06  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2563599E-02  3.2427199E+00  3.2894954E+00  3.2893960E+00  1.3305238E+01  3.2900831E+00  3.2901830E+00  3.2426722E+00  8.2563599E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7511803E-01  3.3293885E+00  3.3762367E+00  3.3761362E+00  1.6112944E+01  3.3768274E+00  3.3769285E+00  3.3293404E+00  1.7511803E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7846387E-01  3.4268800E+00  3.4738007E+00  3.4736991E+00  1.9252416E+01  3.4743945E+00  3.4744967E+00  3.4268314E+00  2.7846387E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9344992E-01  3.5360421E+00  3.5830354E+00  3.5829327E+00  2.2755791E+01  3.5836322E+00  3.5837355E+00  3.5359932E+00  3.9344992E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2097725E-01  3.6577754E+00  3.7048411E+00  3.7047372E+00  2.6657516E+01  3.7054408E+00  3.7055453E+00  3.6577260E+00  5.2097725E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6200163E-01  3.7930347E+00  3.8401727E+00  3.8400677E+00  3.0994466E+01  3.8407755E+00  3.8408811E+00  3.7929848E+00  6.6200163E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1753617E-01  3.9428324E+00  3.9900427E+00  3.9899366E+00  3.5806062E+01  3.9906485E+00  3.9907553E+00  3.9427822E+00  8.1753617E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8865398E-01  4.1082411E+00  4.1555236E+00  4.1554163E+00  4.1134400E+01  4.1561323E+00  4.1562403E+00  4.1081904E+00  9.8865398E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1764909E+00  4.2903958E+00  4.3377504E+00  4.3376420E+00  4.7024374E+01  4.3383622E+00  4.3384714E+00  4.2903447E+00  1.1764909E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3822487E+00  4.4904976E+00  4.5379242E+00  4.5378146E+00  5.3523817E+01  4.5385390E+00  4.5386494E+00  4.4904460E+00  1.3822487E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6071974E+00  4.7098161E+00  4.7573147E+00  4.7572039E+00  6.0683627E+01  4.7579325E+00  4.7580441E+00  4.7097641E+00  1.6071974E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8526794E+00  4.9496928E+00  4.9972633E+00  4.9971514E+00  6.8557916E+01  4.9978842E+00  4.9979970E+00  4.9496404E+00  1.8526794E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1201119E+00  5.2115444E+00  5.2591868E+00  5.2590737E+00  7.7204144E+01  5.2598107E+00  5.2599247E+00  5.2114916E+00  2.1201119E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4109910E+00  5.4968666E+00  5.5445809E+00  5.5444666E+00  8.6683342E+01  5.5452077E+00  5.5453230E+00  5.4968134E+00  2.4109910E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7268980E+00  5.8072400E+00  5.8550260E+00  5.8549105E+00  9.7060500E+01  5.8556559E+00  5.8557723E+00  5.8071863E+00  2.7268980E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0694939E+00  6.1443250E+00  6.1921828E+00  6.1920661E+00  1.0840383E+02  6.1928157E+00  6.1929334E+00  6.1442708E+00  3.0694939E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4405319E+00  6.5098745E+00  6.5578039E+00  6.5576860E+00  1.2078581E+02  6.5584399E+00  6.5585588E+00  6.5098199E+00  3.4405319E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8418588E+00  6.9057345E+00  6.9537357E+00  6.9536166E+00  1.3428305E+02  6.9543747E+00  6.9544949E+00  6.9056795E+00  3.8418588E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2754188E+00  7.3338490E+00  7.3819218E+00  7.3818015E+00  1.4897652E+02  7.3825638E+00  7.3826853E+00  7.3337935E+00  4.2754188E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7432578E+00  7.7962632E+00  7.8444077E+00  7.8442862E+00  1.6495165E+02  7.8450528E+00  7.8451755E+00  7.7962073E+00  4.7432578E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2475281E+00  8.2951290E+00  8.3433452E+00  8.3432224E+00  1.8229855E+02  8.3439933E+00  8.3441173E+00  8.2950727E+00  5.2475281E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7904924E+00  8.8327089E+00  8.8809966E+00  8.8808726E+00  2.0111222E+02  8.8816477E+00  8.8817731E+00  8.8326520E+00  5.7904924E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3745293E+00  9.4113806E+00  9.4597400E+00  9.4596147E+00  2.2149266E+02  9.4603941E+00  9.4605208E+00  9.4113233E+00  6.3745293E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9596711E-06  3.0590211E+00  3.1069684E+00  3.1068578E+00  1.0413360E+01  3.1075951E+00  3.1077063E+00  3.0589687E+00  1.9596711E-06  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9575569E-02  3.1328450E+00  3.1808670E+00  3.1807552E+00  1.2828696E+01  3.1814969E+00  3.1816094E+00  3.1327921E+00  7.9575569E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6872762E-01  3.2162786E+00  3.2643752E+00  3.2642621E+00  1.5533458E+01  3.2650083E+00  3.2651220E+00  3.2162252E+00  1.6872762E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6821469E-01  3.3100776E+00  3.3582487E+00  3.3581344E+00  1.8556058E+01  3.3588850E+00  3.3590001E+00  3.3100238E+00  2.6821469E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7883982E-01  3.4150443E+00  3.4632899E+00  3.4631743E+00  2.1926952E+01  3.4639294E+00  3.4640457E+00  3.4149901E+00  3.7883982E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0145467E-01  3.5320297E+00  3.5803496E+00  3.5802327E+00  2.5678751E+01  3.5809923E+00  3.5811099E+00  3.5319750E+00  5.0145467E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3696183E-01  3.6619356E+00  3.7103297E+00  3.7102115E+00  2.9846322E+01  3.7109755E+00  3.7110945E+00  3.6618804E+00  6.3696183E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8631714E-01  3.8057171E+00  3.8541853E+00  3.8540659E+00  3.4466900E+01  3.8548344E+00  3.8549546E+00  3.8056614E+00  7.8631714E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5053217E-01  3.9643851E+00  4.0129273E+00  4.0128067E+00  3.9580202E+01  4.0135796E+00  4.0137012E+00  3.9643289E+00  9.5053217E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1306768E+00  4.1390088E+00  4.1876250E+00  4.1875031E+00  4.5228543E+01  4.1882805E+00  4.1884035E+00  4.1389522E+00  1.1306768E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3278817E+00  4.3307184E+00  4.3794085E+00  4.3792853E+00  5.1456953E+01  4.3800672E+00  4.3801915E+00  4.3306613E+00  1.3278817E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5433415E+00  4.5407077E+00  4.5894717E+00  4.5893471E+00  5.8313307E+01  4.5901336E+00  4.5902592E+00  4.5406501E+00  1.5433415E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7783170E+00  4.7702371E+00  4.8190749E+00  4.8189490E+00  6.5848442E+01  4.8197400E+00  4.8198670E+00  4.7701791E+00  1.7783170E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0341390E+00  5.0206366E+00  5.0695481E+00  5.0694209E+00  7.4116293E+01  5.0702165E+00  5.0703448E+00  5.0205781E+00  2.0341390E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3122104E+00  5.2933088E+00  5.3422940E+00  5.3421655E+00  8.3174074E+01  5.3429656E+00  5.3430953E+00  5.2932498E+00  2.3122104E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6140104E+00  5.5897322E+00  5.6387910E+00  5.6386611E+00  9.3082594E+01  5.6394658E+00  5.6395969E+00  5.5896727E+00  2.6140104E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9410965E+00  5.9114637E+00  5.9605962E+00  5.9604650E+00  1.0390572E+02  5.9612742E+00  5.9614066E+00  5.9114038E+00  2.9410965E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2951090E+00  6.2601434E+00  6.3093495E+00  6.3092169E+00  1.1571120E+02  6.3100306E+00  6.3101645E+00  6.2600829E+00  3.2951090E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6777747E+00  6.6374972E+00  6.6867768E+00  6.6866429E+00  1.2857059E+02  6.6874612E+00  6.6875965E+00  6.6374363E+00  3.6777747E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0909096E+00  7.0453410E+00  7.0946942E+00  7.0945589E+00  1.4255938E+02  7.0953818E+00  7.0955185E+00  7.0452796E+00  4.0909096E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5364238E+00  7.4855843E+00  7.5350110E+00  7.5348742E+00  1.5775723E+02  7.5357018E+00  7.5358400E+00  7.4855224E+00  4.5364238E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0163249E+00  7.9602341E+00  8.0097343E+00  8.0095962E+00  1.7424802E+02  8.0104284E+00  8.0105680E+00  7.9601717E+00  5.0163249E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5327221E+00  8.4713994E+00  8.5209731E+00  8.5208336E+00  1.9212012E+02  8.5216704E+00  8.5218114E+00  8.4713365E+00  5.5327221E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0878308E+00  9.0212951E+00  9.0709422E+00  9.0708013E+00  2.1146648E+02  9.0716428E+00  9.0717853E+00  9.0212317E+00  6.0878308E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3327724E-06  2.9550003E+00  3.0042247E+00  3.0041003E+00  1.0041162E+01  3.0048962E+00  3.0050214E+00  2.9549421E+00  2.3327724E-06  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6693909E-02  3.0261054E+00  3.0754065E+00  3.0752807E+00  1.2369085E+01  3.0760814E+00  3.0762080E+00  3.0260467E+00  7.6693909E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6256502E-01  3.1064203E+00  3.1557980E+00  3.1556708E+00  1.4974494E+01  3.1564763E+00  3.1566043E+00  3.1063611E+00  1.6256502E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5833171E-01  3.1966604E+00  3.2461145E+00  3.2459859E+00  1.7884331E+01  3.2467962E+00  3.2469257E+00  3.1966007E+00  2.5833171E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6475328E-01  3.2975841E+00  3.3471145E+00  3.3469846E+00  2.1127447E+01  3.3477997E+00  3.3479306E+00  3.2975239E+00  3.6475328E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8263423E-01  3.4099953E+00  3.4596020E+00  3.4594705E+00  2.4734693E+01  3.4602905E+00  3.4604229E+00  3.4099346E+00  4.8263423E-01  0.0000000E+00  0.0000000E+00
