 0.0000000E+00  0.0000000E+00  3.7449982E+00  6.3682213E+00  6.3679892E+00  6.3674668E+00  1.3000347E+02  6.3681847E+00  6.3686250E+00  6.3678955E+00  3.7449982E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1886297E+00  6.8074554E+00  6.8072221E+00  6.8066955E+00  1.4494714E+02  6.8074191E+00  6.8078622E+00  6.8071277E+00  4.1886297E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6687518E+00  7.2831979E+00  7.2829634E+00  7.2824324E+00  1.6125122E+02  7.2831620E+00  7.2836078E+00  7.2828684E+00  4.6687518E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1877350E+00  7.7978188E+00  7.7975831E+00  7.7970478E+00  1.7901494E+02  7.7977833E+00  7.7982318E+00  7.7974875E+00  5.1877350E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7480755E+00  8.3538140E+00  8.3535770E+00  8.3530373E+00  1.9834311E+02  8.3537788E+00  8.3542300E+00  8.3534808E+00  5.7480755E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3524009E+00  8.9538105E+00  8.9535724E+00  8.9530283E+00  2.1934638E+02  8.9537757E+00  8.9542297E+00  8.9534755E+00  6.3524009E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0034759E+00  9.6005729E+00  9.6003335E+00  9.5997850E+00  2.4214139E+02  9.6005385E+00  9.6009951E+00  9.6002360E+00  7.0034759E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2329414E-04  2.6146461E+00  2.6144177E+00  2.6139184E+00  1.0420761E+01  2.6146036E+00  2.6150357E+00  2.6143266E+00  1.2329414E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4422956E-02  2.6943218E+00  2.6940921E+00  2.6935884E+00  1.2921219E+01  2.6942796E+00  2.6947145E+00  2.6940003E+00  8.4422956E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7924109E-01  2.7845416E+00  2.7843106E+00  2.7838025E+00  1.5741577E+01  2.7844998E+00  2.7849376E+00  2.7842183E+00  1.7924109E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8543782E-01  2.8861652E+00  2.8859329E+00  2.8854204E+00  1.8914046E+01  2.8861237E+00  2.8865643E+00  2.8858399E+00  2.8543782E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0392719E-01  3.0001059E+00  2.9998723E+00  2.9993553E+00  2.2473213E+01  3.0000648E+00  3.0005082E+00  2.9997787E+00  4.0392719E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3567975E-01  3.1273337E+00  3.1270987E+00  3.1265773E+00  2.6456164E+01  3.1272929E+00  3.1277392E+00  3.1270045E+00  5.3567975E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8172528E-01  3.2688777E+00  3.2686414E+00  3.2681155E+00  3.0902613E+01  3.2688372E+00  3.2692864E+00  3.2685465E+00  6.8172528E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4315563E-01  3.4258292E+00  3.4255916E+00  3.4250612E+00  3.5855034E+01  3.4257891E+00  3.4262411E+00  3.4254961E+00  8.4315563E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0211277E+00  3.5993445E+00  3.5991056E+00  3.5985707E+00  4.1358801E+01  3.5993048E+00  3.5997597E+00  3.5990094E+00  1.0211277E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2168663E+00  3.7906480E+00  3.7904079E+00  3.7898684E+00  4.7462326E+01  3.7906088E+00  3.7910665E+00  3.7903110E+00  1.2168663E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4316677E+00  4.0010355E+00  4.0007940E+00  4.0002499E+00  5.4217208E+01  4.0009966E+00  4.0014572E+00  4.0006965E+00  1.4316677E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6669027E+00  4.2318771E+00  4.2316343E+00  4.2310856E+00  6.1678377E+01  4.2318385E+00  4.2323020E+00  4.2315361E+00  1.6669027E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9240199E+00  4.4846210E+00  4.4843769E+00  4.4838236E+00  6.9904253E+01  4.4845829E+00  4.4850492E+00  4.4842781E+00  1.9240199E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2045496E+00  4.7607970E+00  4.7605517E+00  4.7599937E+00  7.8956900E+01  4.7607593E+00  4.7612286E+00  4.7604522E+00  2.2045496E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5101083E+00  5.0620214E+00  5.0617747E+00  5.0612121E+00  8.8902274E+01  5.0619841E+00  5.0624562E+00  5.0616746E+00  2.5101083E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8424068E+00  5.3900041E+00  5.3897561E+00  5.3891889E+00  9.9810687E+01  5.3899672E+00  5.3904423E+00  5.3896553E+00  2.8424068E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2032391E+00  5.7465391E+00  5.7462899E+00  5.7457178E+00  1.1175588E+02  5.7465026E+00  5.7469806E+00  5.7461884E+00  3.2032391E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5945016E+00  6.1335221E+00  6.1332716E+00  6.1326948E+00  1.2481629E+02  6.1334861E+00  6.1339669E+00  6.1331694E+00  3.5945016E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0181921E+00  6.5529507E+00  6.5526989E+00  6.5521173E+00  1.3907487E+02  6.5529151E+00  6.5533988E+00  6.5525960E+00  4.0181921E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4764150E+00  7.0069287E+00  7.0066756E+00  7.0060893E+00  1.5461929E+02  7.0068936E+00  7.0073803E+00  7.0065721E+00  4.4764150E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9713855E+00  7.4976712E+00  7.4974169E+00  7.4968257E+00  1.7154217E+02  7.4976366E+00  7.4981262E+00  7.4973126E+00  4.9713855E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5054349E+00  8.0275090E+00  8.0272534E+00  8.0266574E+00  1.8994120E+02  8.0274748E+00  8.0279674E+00  8.0271484E+00  5.5054349E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0810153E+00  8.5988938E+00  8.5986368E+00  8.5980360E+00  2.0991941E+02  8.5988600E+00  8.5993555E+00  8.5985312E+00  6.0810153E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7007048E+00  9.2144034E+00  9.2141452E+00  9.2135394E+00  2.3158536E+02  9.2143701E+00  9.2148686E+00  9.2140388E+00  6.7007048E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3731113E-04  2.5307273E+00  2.5304804E+00  2.5299293E+00  1.0102463E+01  2.5306845E+00  2.5311567E+00  2.5303812E+00  1.3731113E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1675330E-02  2.6077837E+00  2.6075353E+00  2.6069794E+00  1.2520539E+01  2.6077413E+00  2.6082165E+00  2.6074355E+00  8.1675330E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7331168E-01  2.6949633E+00  2.6947136E+00  2.6941528E+00  1.5245909E+01  2.6949214E+00  2.6953997E+00  2.6946131E+00  1.7331168E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7586131E-01  2.7930806E+00  2.7928295E+00  2.7922638E+00  1.8309151E+01  2.7930391E+00  2.7935205E+00  2.7927283E+00  2.7586131E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9018941E-01  2.9030001E+00  2.9027476E+00  2.9021770E+00  2.1743060E+01  2.9029590E+00  2.9034434E+00  2.9026457E+00  3.9018941E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1721378E-01  3.0256389E+00  3.0253851E+00  3.0248095E+00  2.5582756E+01  3.0255983E+00  3.0260858E+00  3.0252824E+00  5.1721378E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5790734E-01  3.1619695E+00  3.1617143E+00  3.1611337E+00  2.9865807E+01  3.1619293E+00  3.1624199E+00  3.1616109E+00  6.5790734E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1330073E-01  3.3130219E+00  3.3127653E+00  3.3121797E+00  3.4632349E+01  3.3129822E+00  3.3134759E+00  3.3126613E+00  8.1330073E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8448497E-01  3.4798867E+00  3.4796287E+00  3.4790381E+00  3.9925207E+01  3.4798474E+00  3.4803441E+00  3.4795239E+00  9.8448497E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1726143E+00  3.6637174E+00  3.6634581E+00  3.6628624E+00  4.5790026E+01  3.6636786E+00  3.6641785E+00  3.6633526E+00  1.1726143E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3789091E+00  3.8657341E+00  3.8654733E+00  3.8648726E+00  5.2275403E+01  3.8656957E+00  3.8661987E+00  3.8653671E+00  1.3789091E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6046588E+00  4.0872256E+00  4.0869635E+00  4.0863577E+00  5.9433021E+01  4.0871877E+00  4.0876938E+00  4.0868565E+00  1.6046588E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8512252E+00  4.3295533E+00  4.3292898E+00  4.3286789E+00  6.7317785E+01  4.3295159E+00  4.3300251E+00  4.3291821E+00  1.8512252E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1200456E+00  4.5941540E+00  4.5938892E+00  4.5932731E+00  7.5987972E+01  4.5941171E+00  4.5946294E+00  4.5937807E+00  2.1200456E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4126366E+00  4.8825439E+00  4.8822777E+00  4.8816564E+00  8.5505434E+01  4.8825075E+00  4.8830229E+00  4.8821685E+00  2.4126366E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7305990E+00  5.1963234E+00  5.1960559E+00  5.1954294E+00  9.5935984E+01  5.1962876E+00  5.1968061E+00  5.1959460E+00  2.7305990E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0756161E+00  5.5371754E+00  5.5369065E+00  5.5362748E+00  1.0734870E+02  5.5371400E+00  5.5376617E+00  5.5367958E+00  3.0756161E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4494628E+00  5.9068743E+00  5.9066040E+00  5.9059670E+00  1.1981690E+02  5.9068395E+00  5.9073643E+00  5.9064926E+00  3.4494628E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8540079E+00  6.3072885E+00  6.3070169E+00  6.3063746E+00  1.3341810E+02  6.3072542E+00  6.3077822E+00  6.3069047E+00  3.8540079E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2912180E+00  6.7403844E+00  6.7401114E+00  6.7394639E+00  1.4823411E+02  6.7403506E+00  6.7408818E+00  6.7399985E+00  4.2912180E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7631622E+00  7.2082305E+00  7.2079562E+00  7.2073033E+00  1.6435126E+02  7.2081973E+00  7.2087316E+00  7.2078425E+00  4.7631622E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2720159E+00  7.7130021E+00  7.7127265E+00  7.7120682E+00  1.8186057E+02  7.7129695E+00  7.7135069E+00  7.7126119E+00  5.2720159E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8200658E+00  8.2569855E+00  8.2567085E+00  8.2560448E+00  2.0085790E+02  8.2569534E+00  8.2574940E+00  8.2565932E+00  5.8200658E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4097146E+00  8.8425829E+00  8.8423045E+00  8.8416354E+00  2.2144419E+02  8.8425514E+00  8.8430952E+00  8.8421884E+00  6.4097146E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5292186E-04  2.4493955E+00  2.4491287E+00  2.4485205E+00  9.7938091E+00  2.4493529E+00  2.4498687E+00  2.4490208E+00  1.5292186E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9015808E-02  2.5239146E+00  2.5236464E+00  2.5230328E+00  1.2132088E+01  2.5238725E+00  2.5243916E+00  2.5235377E+00  7.9015808E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6757101E-01  2.6081503E+00  2.6078806E+00  2.6072615E+00  1.4765479E+01  2.6081087E+00  2.6086311E+00  2.6077711E+00  1.6757101E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6659018E-01  2.7028735E+00  2.7026023E+00  2.7019778E+00  1.7722992E+01  2.7028324E+00  2.7033581E+00  2.7024921E+00  2.6659018E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7689175E-01  2.8089020E+00  2.8086294E+00  2.8079994E+00  2.1035700E+01  2.8088615E+00  2.8093905E+00  2.8085184E+00  3.7689175E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9934311E-01  2.9271028E+00  2.9268287E+00  2.9261932E+00  2.4736846E+01  2.9270628E+00  2.9275951E+00  2.9267169E+00  4.9934311E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3486287E-01  3.0583938E+00  3.0581182E+00  3.0574772E+00  2.8861944E+01  3.0583543E+00  3.0588900E+00  3.0580057E+00  6.3486287E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8442324E-01  3.2037467E+00  3.2034697E+00  3.2028231E+00  3.3448894E+01  3.2037078E+00  3.2042468E+00  3.2033563E+00  7.8442324E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.4905251E-01  3.3641893E+00  3.3639108E+00  3.3632587E+00  3.8538091E+01  3.3641510E+00  3.3646933E+00  3.3637967E+00  9.4905251E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1298376E+00  3.5408079E+00  3.5405281E+00  3.5398703E+00  4.4172542E+01  3.5407702E+00  3.5413158E+00  3.5404131E+00  1.1298376E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3279266E+00  3.7347504E+00  3.7344691E+00  3.7338058E+00  5.0397986E+01  3.7347133E+00  3.7352622E+00  3.7343533E+00  1.3279266E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5445320E+00  3.9472285E+00  3.9469457E+00  3.9462767E+00  5.7263014E+01  3.9471919E+00  3.9477442E+00  3.9468291E+00  1.5445320E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7809327E+00  4.1795208E+00  4.1792366E+00  4.1785619E+00  6.4819195E+01  4.1794848E+00  4.1800405E+00  4.1791192E+00  1.7809327E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0384778E+00  4.4329760E+00  4.4326904E+00  4.4320099E+00  7.3121206E+01  4.4329406E+00  4.4334996E+00  4.4325722E+00  2.0384778E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3185892E+00  4.7090155E+00  4.7087285E+00  4.7080423E+00  8.2227011E+01  4.7089807E+00  4.7095431E+00  4.7086094E+00  2.3185892E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6227642E+00  5.0091361E+00  5.0088477E+00  5.0081557E+00  9.2198166E+01  5.0091020E+00  5.0096677E+00  5.0087278E+00  2.6227642E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9525805E+00  5.3349153E+00  5.3346254E+00  5.3339276E+00  1.0309932E+02  5.3348818E+00  5.3354509E+00  5.3345047E+00  2.9525805E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3096984E+00  5.6880128E+00  5.6877216E+00  5.6870180E+00  1.1499899E+02  5.6879800E+00  5.6885525E+00  5.6876000E+00  3.3096984E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6958646E+00  6.0701752E+00  6.0698825E+00  6.0691730E+00  1.2796951E+02  6.0701429E+00  6.0707189E+00  6.0697600E+00  3.6958646E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1129159E+00  6.4832387E+00  6.4829446E+00  6.4822292E+00  1.4208717E+02  6.4832071E+00  6.4837865E+00  6.4828213E+00  4.1129159E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5627832E+00  6.9291340E+00  6.9288384E+00  6.9281171E+00  1.5743240E+02  6.9291030E+00  6.9296858E+00  6.9287143E+00  4.5627832E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0474953E+00  7.4098893E+00  7.4095924E+00  7.4088651E+00  1.7408991E+02  7.4098591E+00  7.4104452E+00  7.4094674E+00  5.0474953E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5691830E+00  7.9276354E+00  7.9273371E+00  7.9266038E+00  1.9214882E+02  7.9276058E+00  7.9281954E+00  7.9272112E+00  5.5691830E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1300836E+00  8.4846091E+00  8.4843094E+00  8.4835701E+00  2.1170290E+02  8.4845802E+00  8.4851732E+00  8.4841826E+00  6.1300836E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7030739E-04  2.3705694E+00  2.3702814E+00  2.3696098E+00  9.4945160E+00  2.3705275E+00  2.3710907E+00  2.3701638E+00  1.7030739E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6441922E-02  2.4426308E+00  2.4423413E+00  2.4416637E+00  1.1755507E+01  2.4425896E+00  2.4431563E+00  2.4422228E+00  7.6441922E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6201350E-01  2.5240157E+00  2.5237246E+00  2.5230410E+00  1.4299836E+01  2.5239750E+00  2.5245453E+00  2.5236053E+00  1.6201350E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5761525E-01  2.6154535E+00  2.6151608E+00  2.6144712E+00  1.7155008E+01  2.6154135E+00  2.6159873E+00  2.6150407E+00  2.5761525E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6402086E-01  2.7177174E+00  2.7174233E+00  2.7167275E+00  2.0350448E+01  2.7176780E+00  2.7182555E+00  2.7173022E+00  3.6402086E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8204953E-01  2.8316261E+00  2.8313304E+00  2.8306286E+00  2.3917600E+01  2.8315874E+00  2.8321684E+00  2.8312085E+00  4.8204953E-01  0.0000000E+00  0.0000000E+00
