 0.0000000E+00  0.0000000E+00  3.6305487E+00  5.8919958E+00  7.4629460E+00  5.1848639E+00  1.2663037E+02  5.1856349E+00  7.4637285E+00  5.8923498E+00  3.6305487E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0837392E+00  6.3410636E+00  7.9111371E+00  5.6343497E+00  1.4154298E+02  5.6351248E+00  7.9119240E+00  6.3414189E+00  4.0837392E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5740758E+00  6.8272947E+00  8.3964953E+00  6.1209972E+00  1.5781463E+02  6.1217765E+00  8.3972865E+00  6.8276514E+00  4.5740758E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1039294E+00  7.3530598E+00  8.9213908E+00  6.6471770E+00  1.7554332E+02  6.6479605E+00  8.9221863E+00  7.3534178E+00  5.1039294E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6757943E+00  7.9208528E+00  9.4883176E+00  7.2153832E+00  1.9483243E+02  7.2161708E+00  9.4891174E+00  7.9212122E+00  5.6757943E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2922935E+00  8.5332963E+00  1.0099898E+01  7.8282383E+00  2.1579104E+02  7.8290301E+00  1.0100702E+01  8.5336570E+00  6.2922935E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9561840E+00  9.1931470E+00  1.0758889E+01  8.4884992E+00  2.3853406E+02  8.4892952E+00  1.0759698E+01  9.1935091E+00  6.9561840E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6703632E+00  9.9033019E+00  1.1468187E+01  9.1990628E+00  2.6318253E+02  9.1998630E+00  1.1469000E+01  9.9036653E+00  7.6703632E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4378741E+00  1.0666804E+01  1.2230835E+01  9.9629719E+00  2.8986381E+02  9.9637763E+00  1.2231653E+01  1.0667168E+01  8.4378741E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2446147E+00  3.8141552E+00  1.5382118E+00  1.3355317E+01  1.5389759E+00  3.8149296E+00  2.2449686E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0761098E-01  2.3479310E+00  3.9165377E+00  1.6419724E+00  1.6459548E+01  1.6427408E+00  3.9173167E+00  2.3482863E+00  1.0761098E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2795805E-01  2.4640074E+00  4.0316856E+00  1.7584907E+00  1.9955177E+01  1.7592635E+00  4.0324691E+00  2.4643641E+00  2.2795805E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6203034E-01  2.5938324E+00  4.1605873E+00  1.8887553E+00  2.3879397E+01  1.8895324E+00  4.1613753E+00  2.5941906E+00  3.6203034E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1087565E-01  2.7384534E+00  4.3042897E+00  2.0338134E+00  2.8271984E+01  2.0345949E+00  4.3050822E+00  2.7388130E+00  5.1087565E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7560321E-01  2.8989788E+00  4.4639014E+00  2.1947739E+00  3.3175419E+01  2.1955598E+00  4.4646985E+00  2.8993399E+00  6.7560321E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5738656E-01  3.0765818E+00  4.6405953E+00  2.3728097E+00  3.8635025E+01  2.3736000E+00  4.6413970E+00  3.0769443E+00  8.5738656E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0574665E+00  3.2725026E+00  4.8356116E+00  2.5691612E+00  4.4699103E+01  2.5699558E+00  4.8364178E+00  3.2728665E+00  1.0574665E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2771543E+00  3.4880519E+00  5.0502607E+00  2.7851392E+00  5.1419072E+01  2.7859382E+00  5.0510715E+00  3.4884173E+00  1.2771543E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5178346E+00  3.7246141E+00  5.2859270E+00  3.0221279E+00  5.8849614E+01  3.0229313E+00  5.2867424E+00  3.7249808E+00  1.5178346E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7809694E+00  3.9836503E+00  5.5440716E+00  3.2815889E+00  6.7048821E+01  3.2823966E+00  5.5448916E+00  3.9840185E+00  1.7809694E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0681008E+00  4.2667024E+00  5.8262361E+00  3.5650638E+00  7.6078352E+01  3.5658760E+00  5.8270607E+00  4.2670720E+00  2.0681008E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3808551E+00  4.5753963E+00  6.1340464E+00  3.8741786E+00  8.6003585E+01  3.8749952E+00  6.1348755E+00  4.5757673E+00  2.3808551E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7209464E+00  4.9114455E+00  6.4692158E+00  4.2106469E+00  9.6893782E+01  4.2114680E+00  6.4700496E+00  4.9118180E+00  2.7209464E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0901804E+00  5.2766553E+00  6.8335497E+00  4.5762741E+00  1.0882232E+02  4.5770996E+00  6.8343881E+00  5.2770292E+00  3.0901804E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4904575E+00  5.6729259E+00  7.2289479E+00  4.9729603E+00  1.2186710E+02  4.9737902E+00  7.2297910E+00  5.6733012E+00  3.4904575E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9237796E+00  6.1022585E+00  7.6574117E+00  5.4027069E+00  1.3610984E+02  5.4035413E+00  7.6582595E+00  6.1026352E+00  3.9237796E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3922520E+00  6.5667582E+00  8.1210462E+00  5.8676190E+00  1.5163713E+02  5.8684578E+00  8.1218986E+00  6.5671363E+00  4.3922520E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8980888E+00  7.0686388E+00  8.6220649E+00  6.3699104E+00  1.6854030E+02  6.3707537E+00  8.6229220E+00  7.0690183E+00  4.8980888E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4436178E+00  7.6102275E+00  9.1627950E+00  6.9119084E+00  1.8691571E+02  6.9127561E+00  9.1636568E+00  7.6106084E+00  5.4436178E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0312847E+00  8.1939698E+00  9.7456821E+00  7.4960585E+00  2.0686484E+02  7.4969107E+00  9.7465485E+00  8.1943522E+00  6.0312847E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6636587E+00  8.8224346E+00  1.0373295E+01  8.1249296E+00  2.2849455E+02  8.1257863E+00  1.0374166E+01  8.8228184E+00  6.6636587E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3434376E+00  9.4983193E+00  1.1048330E+01  8.8012192E+00  2.5191728E+02  8.8020804E+00  1.1049206E+01  9.4987045E+00  7.3434376E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0734530E+00  1.0224455E+01  1.1773620E+01  9.5277586E+00  2.7725125E+02  9.5286244E+00  1.1774501E+01  1.0224842E+01  8.0734530E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1661783E+00  3.7208087E+00  1.4669307E+00  1.3053115E+01  1.4677530E+00  3.7216429E+00  2.1665536E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0433416E-01  2.2663567E+00  3.8200619E+00  1.5675490E+00  1.6060954E+01  1.5683760E+00  3.8209009E+00  2.2667335E+00  1.0433416E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2088022E-01  2.3787703E+00  3.9315553E+00  1.6804002E+00  1.9444335E+01  1.6812318E+00  3.9323993E+00  2.3791486E+00  2.2088022E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5057280E-01  2.5043530E+00  4.0562230E+00  1.8064182E+00  2.3238462E+01  1.8072545E+00  4.0570719E+00  2.5047329E+00  3.5057280E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9440105E-01  2.6440936E+00  4.1950533E+00  1.9465917E+00  2.7480935E+01  1.9474327E+00  4.1959071E+00  2.6444749E+00  4.9440105E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5341117E-01  2.7990376E+00  4.3490918E+00  2.1019664E+00  3.2211871E+01  2.1028122E+00  4.3499505E+00  2.7994204E+00  6.5341117E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2870901E-01  2.9702903E+00  4.5194436E+00  2.2736478E+00  3.7474019E+01  2.2744982E+00  4.5203072E+00  2.9706746E+00  8.2870901E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0214628E+00  3.1590195E+00  4.7072763E+00  2.4628035E+00  4.3312888E+01  2.4636586E+00  4.7081448E+00  3.1594053E+00  1.0214628E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2329059E+00  3.3664581E+00  4.9138228E+00  2.6706666E+00  4.9776872E+01  2.6715265E+00  4.9146962E+00  3.3668454E+00  1.2329059E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4643401E+00  3.5939072E+00  5.1403840E+00  2.8985382E+00  5.6917381E+01  2.8994028E+00  5.1412624E+00  3.5942960E+00  1.4643401E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7171380E+00  3.8427392E+00  5.3883323E+00  3.1477908E+00  6.4788975E+01  3.1486601E+00  5.3892156E+00  3.8431295E+00  1.7171380E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9927470E+00  4.1144008E+00  5.6591142E+00  3.4198712E+00  7.3449503E+01  3.4207452E+00  5.6600025E+00  4.1147926E+00  1.9927470E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2926919E+00  4.4104165E+00  5.9542541E+00  3.7163038E+00  8.2960243E+01  3.7171826E+00  5.9551474E+00  4.4108098E+00  2.2926919E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6185788E+00  4.7323920E+00  6.2753576E+00  4.0386944E+00  9.3386046E+01  4.0395780E+00  6.2762559E+00  4.7327868E+00  2.6185788E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9720975E+00  5.0820167E+00  6.6241141E+00  4.3887326E+00  1.0479554E+02  4.3896209E+00  6.6250174E+00  5.0824130E+00  2.9720975E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3550228E+00  5.4610650E+00  7.0022977E+00  4.7681926E+00  1.1726145E+02  4.7690857E+00  7.0032060E+00  5.4614627E+00  3.3550228E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7692279E+00  5.8714095E+00  7.4117812E+00  5.1789473E+00  1.3086011E+02  5.1798452E+00  7.4126945E+00  5.8718088E+00  3.7692279E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2166788E+00  6.3150162E+00  7.8545302E+00  5.6229625E+00  1.4567226E+02  5.6238652E+00  7.8554486E+00  6.3154169E+00  4.2166788E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6994419E+00  6.7939509E+00  8.3326105E+00  6.1023041E+00  1.6178300E+02  6.1032116E+00  8.3335339E+00  6.7943531E+00  4.6994419E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2196875E+00  7.3103836E+00  8.8481922E+00  6.6191422E+00  1.7928201E+02  6.6200546E+00  8.8491207E+00  7.3107873E+00  5.2196875E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7796946E+00  7.8665930E+00  9.4035537E+00  7.1757556E+00  1.9826367E+02  7.1766728E+00  9.4044873E+00  7.8669981E+00  5.7796946E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3818555E+00  8.4649710E+00  1.0001087E+01  7.7745362E+00  2.1882724E+02  7.7754582E+00  1.0002026E+01  8.4653777E+00  6.3818555E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0286803E+00  9.1080274E+00  1.0643302E+01  8.4179938E+00  2.4107709E+02  8.4189206E+00  1.0644245E+01  9.1084355E+00  7.0286803E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7228018E+00  9.7983948E+00  1.1332830E+01  9.1087610E+00  2.6512285E+02  9.1096927E+00  1.1333779E+01  9.7988044E+00  7.7228018E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0902777E+00  3.6301377E+00  1.3981111E+00  1.2757751E+01  1.3989961E+00  3.6310363E+00  2.0906756E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0114154E-01  2.1873979E+00  3.7263410E+00  1.4956670E+00  1.5671750E+01  1.4965570E+00  3.7272449E+00  2.1877974E+00  1.0114154E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1398776E-01  2.2962453E+00  3.8342765E+00  1.6049477E+00  1.8945939E+01  1.6058427E+00  3.8351857E+00  2.2966464E+00  2.1398776E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3942116E-01  2.4177018E+00  3.9548261E+00  1.7268352E+00  2.2613615E+01  1.7277353E+00  3.9557405E+00  2.4181044E+00  3.3942116E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7837488E-01  2.5527000E+00  4.0889221E+00  1.8622622E+00  2.6710298E+01  1.8631674E+00  4.0898419E+00  2.5531042E+00  4.7837488E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3183494E-01  2.7022254E+00  4.2375501E+00  2.0122142E+00  3.1273843E+01  2.0131245E+00  4.2384751E+00  2.7026312E+00  6.3183494E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0084267E-01  2.8673188E+00  4.4017505E+00  2.1777321E+00  3.6344545E+01  2.1786474E+00  4.4026809E+00  2.8677262E+00  8.0084267E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8649716E-01  3.0490788E+00  4.5826220E+00  2.3599146E+00  4.1965248E+01  2.3608350E+00  4.5835576E+00  3.0494877E+00  9.8649716E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1899579E+00  3.2486644E+00  4.7813233E+00  2.5599207E+00  4.8181468E+01  2.5608461E+00  4.7822643E+00  3.2490749E+00  1.1899579E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4124473E+00  3.4672976E+00  4.9990765E+00  2.7789724E+00  5.5041499E+01  2.7799029E+00  5.0000228E+00  3.4677096E+00  1.4124473E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6552537E+00  3.7062663E+00  5.2371692E+00  3.0183577E+00  6.2596547E+01  3.0192933E+00  5.2381208E+00  3.7066798E+00  1.6552537E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9197343E+00  3.9669270E+00  5.4969580E+00  3.2794333E+00  7.0900842E+01  3.2803740E+00  5.4979150E+00  3.9673422E+00  1.9197343E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2073178E+00  4.2507083E+00  5.7798711E+00  3.5636276E+00  8.0011773E+01  3.5645734E+00  5.7808335E+00  4.2511250E+00  2.2073178E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5195078E+00  4.5591133E+00  6.0874118E+00  3.8724439E+00  8.9990015E+01  3.8733949E+00  6.0883796E+00  4.5595316E+00  2.5195078E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8578848E+00  4.8937222E+00  6.4211599E+00  4.2074623E+00  1.0089970E+02  4.2084184E+00  6.4221331E+00  4.8941420E+00  2.8578848E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2241049E+00  5.2561904E+00  6.7827710E+00  4.5703385E+00  1.1280867E+02  4.5712997E+00  6.7837496E+00  5.2566118E+00  3.2241049E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6199193E+00  5.6482691E+00  7.1739960E+00  4.9628235E+00  1.2578816E+02  4.9637899E+00  7.1749800E+00  5.6486920E+00  3.6199193E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0471630E+00  6.0717927E+00  7.5966693E+00  5.3867519E+00  1.3991341E+02  5.3877235E+00  7.5976588E+00  6.0722172E+00  4.0471630E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5077626E+00  6.5286875E+00  8.0527172E+00  5.8440500E+00  1.5526364E+02  5.8450267E+00  8.0537121E+00  6.5291135E+00  4.5077626E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0037403E+00  7.0209755E+00  8.5441614E+00  6.3367398E+00  1.7192223E+02  6.3377217E+00  8.5451618E+00  7.0214031E+00  5.0037403E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5372182E+00  7.5507782E+00  9.0731236E+00  6.8669429E+00  1.8997687E+02  6.8679300E+00  9.0741295E+00  7.5512074E+00  5.5372182E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1104218E+00  8.1203211E+00  9.6418289E+00  7.4368847E+00  2.0951971E+02  7.4378770E+00  9.6428403E+00  8.1207518E+00  6.1104218E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7256849E+00  8.7319375E+00  1.0252611E+01  8.0488987E+00  2.3064754E+02  8.0498963E+00  1.0253628E+01  8.7323698E+00  6.7256849E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3854536E+00  9.3880733E+00  1.0907915E+01  8.7054308E+00  2.5346191E+02  8.7064336E+00  1.0908937E+01  9.3885072E+00  7.3854536E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0168298E+00  3.5420575E+00  1.3316706E+00  1.2469070E+01  1.3326232E+00  3.5430257E+00  2.0172514E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8030977E-02  2.1109694E+00  3.6352883E+00  1.4262418E+00  1.5291713E+01  1.4271998E+00  3.6362622E+00  2.1113927E+00  9.8030977E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0727592E-01  2.2163448E+00  3.7397599E+00  1.5320463E+00  1.8459684E+01  1.5330097E+00  3.7407394E+00  2.2167697E+00  2.0727592E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2856754E-01  2.3337880E+00  3.8563041E+00  1.6499165E+00  2.2004453E+01  1.6508853E+00  3.8572894E+00  2.3342146E+00  3.2856754E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6278545E-01  2.4641783E+00  3.9858001E+00  1.7807314E+00  2.5959553E+01  1.7817057E+00  3.9867911E+00  2.4646065E+00  4.6278545E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1085832E-01  2.6084436E+00  4.1291759E+00  1.9254194E+00  3.0360678E+01  1.9263991E+00  4.1301726E+00  2.6088735E+00  6.1085832E-01  0.0000000E+00  0.0000000E+00
