 0.0000000E+00  0.0000000E+00  6.3067554E+00  4.3151114E+00  1.7125081E+01 -8.4432994E+00  9.2206291E+01 -8.4428341E+00  1.7125547E+01  4.3146105E+00  6.3067554E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6559286E+00  4.6754976E+00  1.7432038E+01 -8.0293850E+00  1.0444766E+02 -8.0289170E+00  1.7432507E+01  4.6749946E+00  6.6559286E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0378580E+00  5.0685697E+00  1.7772013E+01 -7.5831169E+00  1.1789352E+02 -7.5826460E+00  1.7772484E+01  5.0680645E+00  7.0378580E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4547531E+00  5.4965383E+00  1.8147211E+01 -7.1022781E+00  1.3263611E+02 -7.1018044E+00  1.8147685E+01  5.4960309E+00  7.4547531E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9089431E+00  5.9617339E+00  1.8559955E+01 -6.5845324E+00  1.4877302E+02 -6.5840558E+00  1.8560432E+01  5.9612243E+00  7.9089431E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4028821E+00  6.4666119E+00  1.9012697E+01 -6.0274189E+00  1.6640740E+02 -6.0269395E+00  1.9013176E+01  6.4661001E+00  8.4028821E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9391547E+00  7.0137579E+00  1.9508015E+01 -5.4283463E+00  1.8564820E+02 -5.4278641E+00  1.9508498E+01  7.0132439E+00  8.9391547E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5204818E+00  7.6058938E+00  2.0048627E+01 -4.7845877E+00  2.0661035E+02 -4.7841026E+00  2.0049113E+01  7.6053776E+00  9.5204818E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0149726E+01  8.2458837E+00  2.0637392E+01 -4.0932737E+00  2.2941509E+02 -4.0927857E+00  2.0637881E+01  8.2453653E+00  1.0149726E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4940877E+00  1.5848239E+00  1.4011223E+01 -1.0789843E+01  4.3298265E+00 -1.0789384E+01  1.4011682E+01  1.5843247E+00  3.4940877E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5494463E+00  1.6515094E+00  1.4023894E+01 -1.0669039E+01  6.5003754E+00 -1.0668577E+01  1.4024356E+01  1.6510077E+00  3.5494463E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6153052E+00  1.7286082E+00  1.4047389E+01 -1.0538233E+01  8.9862613E+00 -1.0537768E+01  1.4047854E+01  1.7281043E+00  3.6153052E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6925519E+00  1.8170097E+00  1.4082589E+01 -1.0396527E+01  1.1820930E+01 -1.0396059E+01  1.4083057E+01  1.8165034E+00  3.6925519E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7821296E+00  1.9176589E+00  1.4130430E+01 -1.0242966E+01  1.5040312E+01 -1.0242495E+01  1.4130900E+01  1.9171504E+00  3.7821296E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8850406E+00  2.0315600E+00  1.4191907E+01 -1.0076539E+01  1.8682947E+01 -1.0076065E+01  1.4192381E+01  2.0310491E+00  3.8850406E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0023486E+00  2.1597783E+00  1.4268078E+01 -9.8961705E+00  2.2790121E+01 -9.8956938E+00  1.4268555E+01  2.1592651E+00  4.0023486E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1351822E+00  2.3034441E+00  1.4360066E+01 -9.7007237E+00  2.7406003E+01 -9.7002440E+00  1.4360546E+01  2.3029286E+00  4.1351822E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2847373E+00  2.4637549E+00  1.4469059E+01 -9.4889929E+00  3.2577785E+01 -9.4885102E+00  1.4469542E+01  2.4632371E+00  4.2847373E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4522808E+00  2.6419792E+00  1.4596320E+01 -9.2597022E+00  3.8355829E+01 -9.2592166E+00  1.4596806E+01  2.6414591E+00  4.4522808E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6391536E+00  2.8394594E+00  1.4743183E+01 -9.0115023E+00  4.4793818E+01 -9.0110136E+00  1.4743672E+01  2.8389369E+00  4.6391536E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8467741E+00  3.0576153E+00  1.4911061E+01 -8.7429661E+00  5.1948906E+01 -8.7424745E+00  1.4911553E+01  3.0570905E+00  4.8467741E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0766419E+00  3.2979478E+00  1.5101448E+01 -8.4525864E+00  5.9881881E+01 -8.4520917E+00  1.5101943E+01  3.2974207E+00  5.0766419E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3303411E+00  3.5620425E+00  1.5315925E+01 -8.1387709E+00  6.8657324E+01 -8.1382733E+00  1.5316423E+01  3.5615130E+00  5.3303411E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6095454E+00  3.8515743E+00  1.5556158E+01 -7.7998385E+00  7.8343860E+01 -7.7993379E+00  1.5556659E+01  3.8510425E+00  5.6095454E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9160255E+00  4.1683153E+00  1.5823915E+01 -7.4340111E+00  8.9014615E+01 -7.4335074E+00  1.5824419E+01  4.1677812E+00  5.9160255E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2516403E+00  4.5141254E+00  1.6121049E+01 -7.0394228E+00  1.0074633E+02 -7.0389161E+00  1.6121556E+01  4.5135890E+00  6.2516403E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6183536E+00  4.8909699E+00  1.6449520E+01 -6.6141029E+00  1.1362060E+02 -6.6135931E+00  1.6450031E+01  4.8904311E+00  6.6183536E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0182352E+00  5.3009194E+00  1.6811394E+01 -6.1559752E+00  1.2772370E+02 -6.1554623E+00  1.6811907E+01  5.3003783E+00  7.0182352E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4534649E+00  5.7461550E+00  1.7208845E+01 -5.6628533E+00  1.4314683E+02 -5.6623373E+00  1.7209362E+01  5.7456116E+00  7.4534649E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9263378E+00  6.2289728E+00  1.7644166E+01 -5.1324359E+00  1.5998627E+02 -5.1319169E+00  1.7644685E+01  6.2284271E+00  7.9263378E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4392692E+00  6.7517891E+00  1.8119767E+01 -4.5623019E+00  1.7834361E+02 -4.5617798E+00  1.8120289E+01  6.7512410E+00  8.4392692E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9947994E+00  7.3171454E+00  1.8638185E+01 -3.9499049E+00  1.9832595E+02 -3.9493797E+00  1.8638710E+01  7.3165950E+00  8.9947994E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5955998E+00  7.9277139E+00  1.9202087E+01 -3.2925680E+00  2.2004612E+02 -3.2920397E+00  1.9202616E+01  7.9271611E+00  9.5955998E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2054480E+00  1.5331542E+00  1.2838925E+01 -9.7191637E+00  4.3119414E+00 -9.7186670E+00  1.2839422E+01  1.5326215E+00  3.2054480E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2603044E+00  1.5983050E+00  1.2854871E+01 -9.6047008E+00  6.4227422E+00 -9.6042009E+00  1.2855371E+01  1.5977700E+00  3.2603044E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3252747E+00  1.6734904E+00  1.2881226E+01 -9.4805784E+00  8.8378539E+00 -9.4800753E+00  1.2881729E+01  1.6729529E+00  3.3252747E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4012011E+00  1.7595541E+00  1.2918826E+01 -9.3459445E+00  1.1589080E+01 -9.3454382E+00  1.2919333E+01  1.7590141E+00  3.4012011E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4889778E+00  1.8573922E+00  1.2968559E+01 -9.1998949E+00  1.4710542E+01 -9.1993854E+00  1.2969069E+01  1.8568497E+00  3.4889778E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5895540E+00  1.9679553E+00  1.3031367E+01 -9.0414710E+00  1.8238792E+01 -9.0409583E+00  1.3031881E+01  1.9674104E+00  3.5895540E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7039362E+00  2.0922517E+00  1.3108253E+01 -8.8696573E+00  2.2212939E+01 -8.8691414E+00  1.3108769E+01  2.0917044E+00  3.7039362E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8331910E+00  2.2313494E+00  1.3200275E+01 -8.6833785E+00  2.6674771E+01 -8.6828593E+00  1.3200795E+01  2.2307996E+00  3.8331910E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9784478E+00  2.3863793E+00  1.3308559E+01 -8.4814967E+00  3.1668882E+01 -8.4809743E+00  1.3309082E+01  2.3858270E+00  3.9784478E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1409018E+00  2.5585378E+00  1.3434294E+01 -8.2628086E+00  3.7242807E+01 -8.2622830E+00  1.3434820E+01  2.5579831E+00  4.1409018E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3218167E+00  2.7490903E+00  1.3578739E+01 -8.0260425E+00  4.3447156E+01 -8.0255136E+00  1.3579268E+01  2.7485331E+00  4.3218167E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5225284E+00  2.9593737E+00  1.3743224E+01 -7.7698550E+00  5.0335751E+01 -7.7693229E+00  1.3743756E+01  2.9588141E+00  4.5225284E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7444476E+00  3.1908003E+00  1.3929155E+01 -7.4928280E+00  5.7965774E+01 -7.4922926E+00  1.3929691E+01  3.1902381E+00  4.7444476E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9890637E+00  3.4448604E+00  1.4138018E+01 -7.1934650E+00  6.6397909E+01 -7.1929263E+00  1.4138558E+01  3.4442958E+00  4.9890637E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2579483E+00  3.7231270E+00  1.4371380E+01 -6.8701876E+00  7.5696558E+01 -6.8696456E+00  1.4371922E+01  3.7225599E+00  5.2579483E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5527598E+00  4.0272595E+00  1.4630893E+01 -6.5213306E+00  8.5930212E+01 -6.5207853E+00  1.4631439E+01  4.0266900E+00  5.5527598E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8752432E+00  4.3590042E+00  1.4918300E+01 -6.1451425E+00  9.7170795E+01 -6.1445939E+00  1.4918849E+01  4.3584322E+00  5.8752432E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2272383E+00  4.7202018E+00  1.5235436E+01 -5.7397774E+00  1.0949464E+02 -5.7392256E+00  1.5235988E+01  4.7196273E+00  6.2272383E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6106822E+00  5.1127904E+00  1.5584234E+01 -5.3032923E+00  1.2298238E+02 -5.3027371E+00  1.5584789E+01  5.1122135E+00  6.6106822E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0276135E+00  5.5388099E+00  1.5966728E+01 -4.8336425E+00  1.3771915E+02 -4.8330839E+00  1.5967287E+01  5.5382305E+00  7.0276135E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4801770E+00  6.0004058E+00  1.6385061E+01 -4.3286777E+00  1.5379477E+02 -4.3281158E+00  1.6385623E+01  5.9998240E+00  7.4801770E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9706277E+00  6.4998342E+00  1.6841483E+01 -3.7861374E+00  1.7130389E+02 -3.7855721E+00  1.6842049E+01  6.4992499E+00  7.9706277E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5013362E+00  7.0394665E+00  1.7338361E+01 -3.2036457E+00  1.9034619E+02 -3.2030771E+00  1.7338931E+01  7.0388797E+00  8.5013362E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.0747928E+00  7.6217939E+00  1.7878183E+01 -2.5787072E+00  2.1102661E+02 -2.5781352E+00  1.7878756E+01  7.6212046E+00  9.0747928E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9406492E+00  1.4841756E+00  1.1768817E+01 -8.7452350E+00  4.2941301E+00 -8.7446972E+00  1.1769354E+01  1.4836076E+00  2.9406492E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9949491E+00  1.5478222E+00  1.1787647E+01 -8.6366617E+00  6.3472560E+00 -8.6361204E+00  1.1788188E+01  1.5472516E+00  2.9949491E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0589878E+00  1.6211351E+00  1.1816485E+01 -8.5187640E+00  8.6939525E+00 -8.5182192E+00  1.1817030E+01  1.6205619E+00  3.0589878E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1335637E+00  1.7049144E+00  1.1856123E+01 -8.3907341E+00  1.1364441E+01 -8.3901859E+00  1.1856672E+01  1.7043386E+00  3.1335637E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2195243E+00  1.8000089E+00  1.1907404E+01 -8.2517159E+00  1.4391100E+01 -8.2511642E+00  1.1907956E+01  1.7994305E+00  3.2195243E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3177678E+00  1.9073185E+00  1.1971220E+01 -8.1008026E+00  1.7808575E+01 -8.1002474E+00  1.1971775E+01  1.9067375E+00  3.3177678E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4292459E+00  2.0277962E+00  1.2048516E+01 -7.9370342E+00  2.1653884E+01 -7.9364755E+00  1.2049075E+01  2.0272125E+00  3.4292459E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5549657E+00  2.1624506E+00  1.2140296E+01 -7.7593954E+00  2.5966533E+01 -7.7588332E+00  1.2140858E+01  2.1618644E+00  3.5549657E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6959931E+00  2.3123488E+00  1.2247619E+01 -7.5668129E+00  3.0788630E+01 -7.5662472E+00  1.2248185E+01  2.3117600E+00  3.6959931E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8534547E+00  2.4786188E+00  1.2371608E+01 -7.3581526E+00  3.6165007E+01 -7.3575834E+00  1.2372177E+01  2.4780274E+00  3.8534547E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0285408E+00  2.6624521E+00  1.2513448E+01 -7.1322169E+00  4.2143340E+01 -7.1316442E+00  1.2514021E+01  2.6618581E+00  4.0285408E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2225085E+00  2.8651068E+00  1.2674392E+01 -6.8877420E+00  4.8774274E+01 -6.8871657E+00  1.2674968E+01  2.8645102E+00  4.2225085E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4366840E+00  3.0879106E+00  1.2855761E+01 -6.6233948E+00  5.6111556E+01 -6.6228149E+00  1.2856341E+01  3.0873114E+00  4.4366840E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6724666E+00  3.3322637E+00  1.3058951E+01 -6.3377696E+00  6.4212163E+01 -6.3371862E+00  1.3059535E+01  3.3316619E+00  4.6724666E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9313307E+00  3.5996417E+00  1.3285432E+01 -6.0293856E+00  7.3136485E+01 -6.0287987E+00  1.3286020E+01  3.5990372E+00  4.9313307E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2148285E+00  3.8915977E+00  1.3536752E+01 -5.6966847E+00  8.2948618E+01 -5.6960942E+00  1.3537343E+01  3.8909907E+00  5.2148285E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5245970E+00  4.2097699E+00  1.3814545E+01 -5.3380239E+00  9.3715915E+01 -5.3374298E+00  1.3815139E+01  4.2091602E+00  5.5245970E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8623582E+00  4.5558811E+00  1.4120528E+01 -4.9516756E+00  1.0550972E+02 -4.9510779E+00  1.4121126E+01  4.5552688E+00  5.8623582E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2299239E+00  4.9317440E+00  1.4456510E+01 -4.5358226E+00  1.1840535E+02 -4.5352213E+00  1.4457111E+01  4.9311291E+00  6.2299239E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6291990E+00  5.3392648E+00  1.4824392E+01 -4.0885544E+00  1.3248220E+02 -4.0879495E+00  1.4824997E+01  5.3386472E+00  6.6291990E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0621863E+00  5.7804467E+00  1.5226174E+01 -3.6078634E+00  1.4782397E+02 -3.6072548E+00  1.5226783E+01  5.7798266E+00  7.0621863E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5309898E+00  6.2573948E+00  1.5663956E+01 -3.0916404E+00  1.6451878E+02 -3.0910282E+00  1.5664569E+01  6.2567720E+00  7.5309898E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0378194E+00  6.7723198E+00  1.6139945E+01 -2.5376707E+00  1.8265933E+02 -2.5370549E+00  1.6140562E+01  6.7716945E+00  8.0378194E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5849952E+00  7.3275427E+00  1.6656459E+01 -1.9436296E+00  2.0234313E+02 -1.9430101E+00  1.6657079E+01  7.3269147E+00  8.5849952E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6977197E+00  1.4376512E+00  1.0791964E+01 -7.8595962E+00  4.2763924E+00 -7.8590138E+00  1.0792546E+01  1.4370457E+00  2.6977197E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7514146E+00  1.4998224E+00  1.0813323E+01 -7.7564991E+00  6.2737788E+00 -7.7559129E+00  1.0813909E+01  1.4992141E+00  2.7514146E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8144838E+00  1.5713019E+00  1.0844301E+01 -7.6444052E+00  8.5542735E+00 -7.6438153E+00  1.0844891E+01  1.5706908E+00  2.8144838E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8876843E+00  1.6528480E+00  1.0885651E+01 -7.5225495E+00  1.1146573E+01 -7.5219558E+00  1.0886245E+01  1.6522342E+00  2.8876843E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9718182E+00  1.7452642E+00  1.0938169E+01 -7.3901215E+00  1.4081383E+01 -7.3895241E+00  1.0938767E+01  1.7446477E+00  2.9718182E+00  0.0000000E+00  0.0000000E+00
