 0.0000000E+00  0.0000000E+00  3.8263262E+00  7.1577508E+00  7.5913921E+00  6.1999366E+00  1.4085624E+02  6.2000844E+00  7.5915400E+00  7.1576670E+00  3.8263262E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2768595E+00  7.6011852E+00  8.0338440E+00  6.6463037E+00  1.5527590E+02  6.6464527E+00  8.0339933E+00  7.6011008E+00  4.2768595E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7618611E+00  8.0791193E+00  8.5108017E+00  7.1271566E+00  1.7094909E+02  7.1273070E+00  8.5109522E+00  8.0790343E+00  4.7618611E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2835259E+00  8.5937470E+00  9.0244591E+00  7.6446899E+00  1.8796635E+02  7.6448415E+00  9.0246110E+00  8.5936615E+00  5.2835259E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8441648E+00  9.1473789E+00  9.5771264E+00  8.2012141E+00  2.0642337E+02  8.2013670E+00  9.5772796E+00  9.1472927E+00  5.8441648E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4462101E+00  9.7424464E+00  1.0171235E+01  8.7991611E+00  2.2642116E+02  8.7993153E+00  1.0171390E+01  9.7423596E+00  6.4462101E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0922207E+00  1.0381508E+01  1.0809344E+01  9.4410895E+00  2.4806635E+02  9.4412451E+00  1.0809500E+01  1.0381421E+01  7.0922207E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7848879E+00  1.1067254E+01  1.1494143E+01  1.0129690E+01  2.7147136E+02  1.0129847E+01  1.1494300E+01  1.1067166E+01  7.7848879E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5270408E+00  1.1802514E+01  1.2228460E+01  1.0867792E+01  2.9675466E+02  1.0867950E+01  1.2228619E+01  1.1802425E+01  8.5270408E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4958997E-02  3.3147048E+00  3.7417256E+00  2.3717289E+00  2.5666862E+01  2.3718718E+00  3.7418686E+00  3.3146225E+00  1.4958997E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4083320E-01  3.4332076E+00  3.8592282E+00  2.4932602E+00  2.9091332E+01  2.4934044E+00  3.8593725E+00  3.4331247E+00  1.4083320E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7865157E-01  3.5636974E+00  3.9887252E+00  2.6267600E+00  3.2881473E+01  2.6269056E+00  3.9888709E+00  3.5636138E+00  2.7865157E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2931596E-01  3.7070747E+00  4.1311174E+00  2.7731296E+00  3.7070887E+01  2.7732765E+00  4.1312645E+00  3.7069906E+00  4.2931596E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9378279E-01  3.8642952E+00  4.2873601E+00  2.9333248E+00  4.1695566E+01  2.9334731E+00  4.2875085E+00  3.8642104E+00  5.9378279E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7306569E-01  4.0363713E+00  4.4584656E+00  3.1083587E+00  4.6794015E+01  3.1085084E+00  4.4586154E+00  4.0362859E+00  7.7306569E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.6823824E-01  4.2243758E+00  4.6455064E+00  3.2993043E+00  5.2407381E+01  3.2994553E+00  4.6456576E+00  4.2242898E+00  9.6823824E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1804368E+00  4.4294440E+00  4.8496179E+00  3.5072973E+00  5.8579584E+01  3.5074497E+00  4.8497704E+00  4.4293573E+00  1.1804368E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4108634E+00  4.6527771E+00  5.0720010E+00  3.7335394E+00  6.5357454E+01  3.7336932E+00  5.0721550E+00  4.6526898E+00  1.4108634E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6607889E+00  4.8956451E+00  5.3139257E+00  3.9793009E+00  7.2790870E+01  3.9794560E+00  5.3140810E+00  4.8955572E+00  1.6607889E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9315562E+00  5.1593901E+00  5.5767337E+00  4.2459241E+00  8.0932909E+01  4.2460807E+00  5.5768905E+00  5.1593016E+00  1.9315562E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2245834E+00  5.4454293E+00  5.8618424E+00  4.5348268E+00  8.9839986E+01  4.5349848E+00  5.8620005E+00  5.4453402E+00  2.2245834E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5413674E+00  5.7552590E+00  6.1707477E+00  4.8475054E+00  9.9572015E+01  4.8476648E+00  6.1709073E+00  5.7551692E+00  2.5413674E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8834874E+00  6.0904574E+00  6.5050279E+00  5.1855386E+00  1.1019256E+02  5.1856994E+00  6.5051889E+00  6.0903670E+00  2.8834874E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2526093E+00  6.4526898E+00  6.8663480E+00  5.5505918E+00  1.2176908E+02  5.5507540E+00  6.8665105E+00  6.4525987E+00  3.2526093E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6504916E+00  6.8437140E+00  7.2564659E+00  5.9444233E+00  1.3437339E+02  5.9445870E+00  7.2566298E+00  6.8436223E+00  3.6504916E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0789812E+00  7.2653763E+00  7.6772276E+00  6.3688796E+00  1.4808075E+02  6.3690446E+00  7.6773929E+00  7.2652840E+00  4.0789812E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5400260E+00  7.7196237E+00  8.1305800E+00  6.8259079E+00  1.6297110E+02  6.8260744E+00  8.1307467E+00  7.7195307E+00  4.5400260E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0356760E+00  8.2085057E+00  8.6185726E+00  7.3175581E+00  1.7912892E+02  7.3177260E+00  8.6187409E+00  8.2084121E+00  5.0356760E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5680884E+00  8.7341790E+00  9.1433620E+00  7.8459870E+00  1.9664340E+02  7.8461564E+00  9.1435317E+00  8.7340848E+00  5.5680884E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1395324E+00  9.2989120E+00  9.7072164E+00  8.4134633E+00  2.1560864E+02  8.4136342E+00  9.7073876E+00  9.2988171E+00  6.1395324E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7523931E+00  9.9050894E+00  1.0312521E+01  9.0223721E+00  2.3612387E+02  9.0225444E+00  1.0312693E+01  9.9049938E+00  6.7523931E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4091779E+00  1.0555218E+01  1.0961781E+01  9.6752200E+00  2.5829361E+02  9.6753938E+00  1.0961955E+01  1.0555122E+01  7.4091779E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1125203E+00  1.1251930E+01  1.1657630E+01  1.0374641E+01  2.8222792E+02  1.0374816E+01  1.1657806E+01  1.1251833E+01  8.1125203E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5302383E-02  3.1780438E+00  3.5846825E+00  2.2928989E+00  2.4513339E+01  2.2930572E+00  3.5848409E+00  3.1779538E+00  1.5302383E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3571301E-01  3.2913651E+00  3.6970872E+00  2.4091054E+00  2.7791160E+01  2.4092652E+00  3.6972471E+00  3.2912744E+00  1.3571301E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6751865E-01  3.4161225E+00  3.8209351E+00  2.5367304E+00  3.1417934E+01  2.5368917E+00  3.8210965E+00  3.4160311E+00  2.6751865E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1157101E-01  3.5531666E+00  3.9570767E+00  2.6766253E+00  3.5425449E+01  2.6767880E+00  3.9572396E+00  3.5530746E+00  4.1157101E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6877261E-01  3.7033991E+00  4.1064134E+00  2.8296918E+00  3.9847718E+01  2.8298561E+00  4.1065778E+00  3.7033064E+00  5.6877261E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4007917E-01  3.8677746E+00  4.2698998E+00  2.9968851E+00  4.4721091E+01  2.9970509E+00  4.2700657E+00  3.8676812E+00  7.4007917E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2650208E-01  4.0473036E+00  4.4485462E+00  3.1792162E+00  5.0084375E+01  3.1793835E+00  4.4487137E+00  4.0472095E+00  9.2650208E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1291110E+00  4.2430549E+00  4.6434213E+00  3.3777541E+00  5.5978950E+01  3.3779229E+00  4.6435903E+00  4.2429602E+00  1.1291110E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3490366E+00  4.4561584E+00  4.8556548E+00  3.5936290E+00  6.2448896E+01  3.5937994E+00  4.8558253E+00  4.4560630E+00  1.3490366E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5874733E+00  4.6878076E+00  5.0864401E+00  3.8280349E+00  6.9541117E+01  3.8282068E+00  5.0866122E+00  4.6877115E+00  1.5874733E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8456823E+00  4.9392629E+00  5.3370374E+00  4.0822324E+00  7.7305476E+01  4.0824058E+00  5.3372111E+00  4.9391661E+00  1.8456823E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1249944E+00  5.2118543E+00  5.6087769E+00  4.3575519E+00  8.5794924E+01  4.3577269E+00  5.6089521E+00  5.2117569E+00  2.1249944E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4268135E+00  5.5069850E+00  5.9030613E+00  4.6553969E+00  9.5065642E+01  4.6555735E+00  5.9032380E+00  5.5068869E+00  2.4268135E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7526194E+00  5.8261341E+00  6.2213697E+00  4.9772467E+00  1.0517718E+02  4.9774249E+00  6.2215480E+00  5.8260352E+00  2.7526194E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1039715E+00  6.1708603E+00  6.5652608E+00  5.3246605E+00  1.1619267E+02  5.3248402E+00  6.5654407E+00  6.1707607E+00  3.1039715E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4825126E+00  6.5428055E+00  6.9363763E+00  5.6992803E+00  1.2817919E+02  5.6994616E+00  6.9365579E+00  6.5427053E+00  3.4825126E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8899713E+00  6.9436980E+00  7.3364445E+00  6.1028348E+00  1.4120710E+02  6.1030176E+00  7.3366276E+00  6.9435970E+00  3.8899713E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3281673E+00  7.3753566E+00  7.7672840E+00  6.5371429E+00  1.5535100E+02  6.5373274E+00  7.7674687E+00  7.3752550E+00  4.3281673E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7990145E+00  7.8396947E+00  8.2308082E+00  7.0041184E+00  1.7068967E+02  7.0043045E+00  8.2309945E+00  7.8395924E+00  4.7990145E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3045254E+00  8.3387242E+00  8.7290288E+00  7.5057734E+00  1.8730618E+02  7.5059611E+00  8.7292168E+00  8.3386212E+00  5.3045254E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8468152E+00  8.8745596E+00  9.2640603E+00  8.0442226E+00  2.0528814E+02  8.0444119E+00  9.2642499E+00  8.8744559E+00  5.8468152E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4281061E+00  9.4494227E+00  9.8381243E+00  8.6216881E+00  2.2472780E+02  8.6218790E+00  9.8383156E+00  9.4493183E+00  6.4281061E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0507321E+00  1.0065647E+01  1.0453554E+01  9.2405034E+00  2.4572228E+02  9.2406959E+00  1.0453747E+01  1.0065542E+01  7.0507321E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7171434E+00  1.0725682E+01  1.1112800E+01  9.9031185E+00  2.6837376E+02  9.9033127E+00  1.1112994E+01  1.0725576E+01  7.7171434E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5653660E-02  3.0466184E+00  3.4345522E+00  2.2165808E+00  2.3411662E+01  2.2167562E+00  3.4347276E+00  3.0465200E+00  1.5653660E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3084049E-01  3.1549872E+00  3.5420824E+00  2.3276984E+00  2.6549180E+01  2.3278754E+00  3.5422594E+00  3.1548881E+00  1.3084049E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5689672E-01  3.2742649E+00  3.6605280E+00  2.4497082E+00  3.0019655E+01  2.4498868E+00  3.6607068E+00  3.2741650E+00  2.5689672E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9462632E-01  3.4052544E+00  3.7906920E+00  2.5834136E+00  3.3853143E+01  2.5835940E+00  3.7908724E+00  3.4051538E+00  3.9462632E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4488051E-01  3.5488061E+00  3.9334243E+00  2.7296655E+00  3.8081769E+01  2.7298474E+00  3.9336064E+00  3.5487047E+00  5.4488051E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0855987E-01  3.7058196E+00  4.0896246E+00  2.8893636E+00  4.2739834E+01  2.8895473E+00  4.0898083E+00  3.7057175E+00  7.0855987E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8661672E-01  3.8772463E+00  4.2602441E+00  3.0634600E+00  4.7863916E+01  3.0636453E+00  4.2604296E+00  3.8771435E+00  8.8661672E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0800574E+00  4.0640918E+00  4.4462883E+00  3.2529604E+00  5.3492983E+01  3.2531474E+00  4.4464754E+00  4.0639882E+00  1.0800574E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2899448E+00  4.2674180E+00  4.6488190E+00  3.4589271E+00  5.9668502E+01  3.4591159E+00  4.6490078E+00  4.2673137E+00  1.2899448E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5174009E+00  4.4883463E+00  4.8689573E+00  3.6824818E+00  6.6434554E+01  3.6826722E+00  4.8691479E+00  4.4882412E+00  1.5174009E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7636094E+00  4.7280595E+00  5.1078861E+00  3.9248077E+00  7.3837955E+01  3.9249998E+00  5.1080784E+00  4.7279536E+00  1.7636094E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0298186E+00  4.9878051E+00  5.3668527E+00  4.1871525E+00  8.1928373E+01  4.1873464E+00  5.3670468E+00  4.9876985E+00  2.0298186E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3173440E+00  5.2688980E+00  5.6471721E+00  4.4708316E+00  9.0758456E+01  4.4710271E+00  5.6473678E+00  5.2687907E+00  2.3173440E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6275718E+00  5.5727236E+00  5.9502292E+00  4.7772304E+00  1.0038396E+02  4.7774277E+00  5.9504268E+00  5.5726155E+00  2.6275718E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9619609E+00  5.9007402E+00  6.2774825E+00  5.1078076E+00  1.1086392E+02  5.1080067E+00  6.2776818E+00  5.9006313E+00  2.9619609E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3220445E+00  6.2544803E+00  6.6304643E+00  5.4640960E+00  1.2226096E+02  5.4642968E+00  6.6306654E+00  6.2543707E+00  3.3220445E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7094399E+00  6.6355606E+00  7.0107913E+00  5.8477126E+00  1.3464079E+02  5.8479152E+00  7.0109941E+00  6.6354502E+00  3.7094399E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1258459E+00  7.0456793E+00  7.4201615E+00  6.2603557E+00  1.4807301E+02  6.2605601E+00  7.4203661E+00  7.0455681E+00  4.1258459E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5730481E+00  7.4866213E+00  7.8603598E+00  6.7038107E+00  1.6263100E+02  6.7040168E+00  7.8605662E+00  7.4865094E+00  4.5730481E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0529226E+00  7.9602624E+00  8.3332618E+00  7.1799533E+00  1.7839212E+02  7.1801612E+00  8.3334700E+00  7.9601497E+00  5.0529226E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5674401E+00  8.4685723E+00  8.8408373E+00  7.6907536E+00  1.9543781E+02  7.6909633E+00  8.8410473E+00  8.4684588E+00  5.5674401E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1186692E+00  9.0136194E+00  9.3851545E+00  8.2382803E+00  2.1385382E+02  8.2384918E+00  9.3853663E+00  9.0135052E+00  6.1186692E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7087813E+00  9.5975746E+00  9.9683841E+00  8.8247044E+00  2.3373031E+02  8.8249177E+00  9.9685978E+00  9.5974596E+00  6.7087813E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3400545E+00  1.0222715E+01  1.0592804E+01  9.4523035E+00  2.5516203E+02  9.4525186E+00  1.0593019E+01  1.0222600E+01  7.3400545E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6013009E-02  2.9202290E+00  3.2910222E+00  2.1427073E+00  2.2359497E+01  2.1429015E+00  3.2912165E+00  2.9201213E+00  1.6013009E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2620525E-01  3.0238641E+00  3.3938913E+00  2.2489613E+00  2.5362785E+01  2.2491574E+00  3.3940874E+00  3.0237556E+00  1.2620525E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4676383E-01  3.1379035E+00  3.5071708E+00  2.3656038E+00  2.8683721E+01  2.3658017E+00  3.5073688E+00  3.1377942E+00  2.4676383E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7844725E-01  3.2631048E+00  3.6316180E+00  2.4933928E+00  3.2350710E+01  2.4935925E+00  3.6318179E+00  3.2629947E+00  3.7844725E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2205788E-01  3.4002694E+00  3.7680344E+00  2.6331300E+00  3.6394081E+01  2.6333315E+00  3.7682361E+00  3.4001585E+00  5.2205788E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7844391E-01  3.5502447E+00  3.9172671E+00  2.7856631E+00  4.0846180E+01  2.7858665E+00  3.9174706E+00  3.5501330E+00  6.7844391E-01  0.0000000E+00  0.0000000E+00
