 0.0000000E+00  0.0000000E+00  2.1617740E+00  4.2372611E+00  4.2375343E+00  4.2375353E+00  7.3050676E+01  4.2380681E+00  4.2380692E+00  4.2364573E+00  2.1617740E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4604127E+00  4.5327446E+00  4.5330206E+00  4.5330217E+00  8.3200661E+01  4.5335573E+00  4.5335584E+00  4.5319376E+00  2.4604127E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7872143E+00  4.8564040E+00  4.8566828E+00  4.8566840E+00  9.4393205E+01  4.8572223E+00  4.8572235E+00  4.8555937E+00  2.7872143E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1441624E+00  5.2102227E+00  5.2105043E+00  5.2105055E+00  1.0671149E+02  5.2110467E+00  5.2110478E+00  5.2094091E+00  3.1441624E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5333515E+00  5.5962947E+00  5.5965793E+00  5.5965804E+00  1.2024368E+02  5.5971245E+00  5.5971257E+00  5.5954780E+00  3.5333515E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9569920E+00  6.0168302E+00  6.0171177E+00  6.0171189E+00  1.3508317E+02  6.0176658E+00  6.0176670E+00  6.0160103E+00  3.9569920E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4174152E+00  6.4741604E+00  6.4744507E+00  6.4744520E+00  1.5132878E+02  6.4750017E+00  6.4750029E+00  6.4733372E+00  4.4174152E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9170790E+00  6.9707428E+00  6.9710361E+00  6.9710373E+00  1.6908499E+02  6.9715899E+00  6.9715912E+00  6.9699163E+00  4.9170790E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4585736E+00  7.5091673E+00  7.5094635E+00  7.5094648E+00  1.8846218E+02  7.5100202E+00  7.5100215E+00  7.5083376E+00  5.4585736E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6164857E-04  2.0637343E+00  2.0640001E+00  2.0640009E+00  2.3242558E+00  2.0645284E+00  2.0645292E+00  2.0629317E+00  1.6164857E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1213450E-02  2.1114903E+00  2.1117590E+00  2.1117599E+00  3.9720048E+00  2.1122903E+00  2.1122911E+00  2.1106843E+00  5.1213450E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1077068E-01  2.1677700E+00  2.1680417E+00  2.1680425E+00  5.8760194E+00  2.1685759E+00  2.1685768E+00  2.1669606E+00  1.1077068E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7960646E-01  2.2333460E+00  2.2336206E+00  2.2336215E+00  8.0652291E+00  2.2341578E+00  2.2341587E+00  2.2325332E+00  1.7960646E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5854508E-01  2.3090421E+00  2.3093196E+00  2.3093205E+00  1.0570834E+01  2.3098598E+00  2.3098607E+00  2.3082258E+00  2.5854508E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4846449E-01  2.3957358E+00  2.3960163E+00  2.3960173E+00  1.3426425E+01  2.3965595E+00  2.3965605E+00  2.3949162E+00  3.4846449E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5029900E-01  2.4943611E+00  2.4946446E+00  2.4946456E+00  1.6668118E+01  2.4951908E+00  2.4951918E+00  2.4935381E+00  4.5029900E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6504202E-01  2.6059109E+00  2.6061974E+00  2.6061984E+00  2.0334677E+01  2.6067466E+00  2.6067476E+00  2.6050845E+00  5.6504202E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9374887E-01  2.7314402E+00  2.7317297E+00  2.7317307E+00  2.4467655E+01  2.7322819E+00  2.7322829E+00  2.7306103E+00  6.9374887E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3753983E-01  2.8720688E+00  2.8723613E+00  2.8723624E+00  2.9111535E+01  2.8729166E+00  2.8729176E+00  2.8712356E+00  8.3753983E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.9760317E-01  3.0289847E+00  3.0292803E+00  3.0292814E+00  3.4313870E+01  3.0298385E+00  3.0298396E+00  3.0281480E+00  9.9760317E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1751984E+00  3.2034469E+00  3.2037456E+00  3.2037467E+00  4.0125433E+01  3.2043069E+00  3.2043080E+00  3.2026069E+00  1.1751984E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3716595E+00  3.3967893E+00  3.3970911E+00  3.3970922E+00  4.6600369E+01  3.3976553E+00  3.3976565E+00  3.3959459E+00  1.3716595E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5883986E+00  3.6104235E+00  3.6107283E+00  3.6107295E+00  5.3796353E+01  3.6112957E+00  3.6112968E+00  3.6095767E+00  1.5883986E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8269111E+00  3.8458447E+00  3.8461526E+00  3.8461538E+00  6.1774837E+01  3.8467230E+00  3.8467242E+00  3.8449944E+00  1.8269111E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0887867E+00  4.1046421E+00  4.1049531E+00  4.1049544E+00  7.0601543E+01  4.1055265E+00  4.1055278E+00  4.1037884E+00  2.0887867E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3756876E+00  4.3884778E+00  4.3887920E+00  4.3887932E+00  8.0345449E+01  4.3893684E+00  4.3893697E+00  4.3876207E+00  2.3756876E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6893777E+00  4.6991152E+00  4.6994326E+00  4.6994339E+00  9.1080118E+01  4.7000121E+00  4.7000134E+00  4.6982548E+00  2.6893777E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0317187E+00  5.0384158E+00  5.0387364E+00  5.0387377E+00  1.0288353E+02  5.0393190E+00  5.0393204E+00  5.0375520E+00  3.0317187E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4046745E+00  5.4083434E+00  5.4086671E+00  5.4086685E+00  1.1583825E+02  5.4092529E+00  5.4092543E+00  5.4074762E+00  3.4046745E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8103163E+00  5.8109688E+00  5.8112957E+00  5.8112971E+00  1.3003166E+02  5.8118845E+00  5.8118860E+00  5.8100981E+00  3.8103163E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2508269E+00  6.2484744E+00  6.2488046E+00  6.2488060E+00  1.4555610E+02  6.2493965E+00  6.2493980E+00  6.2476004E+00  4.2508269E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7285057E+00  6.7231595E+00  6.7234929E+00  6.7234944E+00  1.6250914E+02  6.7240880E+00  6.7240895E+00  6.7222821E+00  4.7285057E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2457739E+00  7.2374451E+00  7.2377817E+00  7.2377833E+00  1.8099371E+02  7.2383799E+00  7.2383815E+00  7.2365642E+00  5.2457739E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8059015E-04  2.0044651E+00  2.0047682E+00  2.0047692E+00  2.2995763E+00  2.0053356E+00  2.0053366E+00  2.0036128E+00  1.8059015E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0024000E-02  2.0511067E+00  2.0514131E+00  2.0514141E+00  3.9063557E+00  2.0519836E+00  2.0519847E+00  2.0502508E+00  5.0024000E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0808364E-01  2.1059822E+00  2.1062918E+00  2.1062929E+00  5.7609025E+00  2.1068656E+00  2.1068667E+00  2.1051227E+00  1.0808364E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7509506E-01  2.1698267E+00  2.1701396E+00  2.1701407E+00  7.8908032E+00  2.1707166E+00  2.1707177E+00  2.1689636E+00  1.7509506E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5184157E-01  2.2434231E+00  2.2437393E+00  2.2437404E+00  1.0325769E+01  2.2443195E+00  2.2443206E+00  2.2425564E+00  2.5184157E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3915666E-01  2.3276045E+00  2.3279239E+00  2.3279250E+00  1.3097747E+01  2.3285073E+00  2.3285085E+00  2.3267342E+00  3.3915666E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3792633E-01  2.4232563E+00  2.4235791E+00  2.4235803E+00  1.6241038E+01  2.4241658E+00  2.4241670E+00  2.4223824E+00  4.3792633E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4909169E-01  2.5313194E+00  2.5316455E+00  2.5316467E+00  1.9792416E+01  2.5322354E+00  2.5322367E+00  2.5304420E+00  5.4909169E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7365151E-01  2.6527922E+00  2.6531216E+00  2.6531229E+00  2.3791249E+01  2.6537148E+00  2.6537161E+00  2.6519111E+00  6.7365151E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1266503E-01  2.7887335E+00  2.7890662E+00  2.7890675E+00  2.8279629E+01  2.7896627E+00  2.7896640E+00  2.7878488E+00  8.1266503E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.6725470E-01  2.9402653E+00  2.9406015E+00  2.9406028E+00  3.3302503E+01  2.9412012E+00  2.9412025E+00  2.9393771E+00  9.6725470E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1386092E+00  3.1085761E+00  3.1089157E+00  3.1089170E+00  3.8907805E+01  3.1095186E+00  3.1095200E+00  3.1076843E+00  1.1386092E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3279864E+00  3.2949234E+00  3.2952664E+00  3.2952678E+00  4.5146593E+01  3.2958726E+00  3.2958740E+00  3.2940280E+00  1.3279864E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5367167E+00  3.5006373E+00  3.5009836E+00  3.5009851E+00  5.2073195E+01  3.5015932E+00  3.5015946E+00  3.4997383E+00  1.5367167E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7662073E+00  3.7271245E+00  3.7274743E+00  3.7274758E+00  5.9745422E+01  3.7280871E+00  3.7280886E+00  3.7262219E+00  1.7662073E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0179497E+00  3.9758764E+00  3.9762297E+00  3.9762312E+00  6.8224970E+01  3.9768458E+00  3.9768473E+00  3.9749702E+00  2.0179497E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2935082E+00  4.2484569E+00  4.2488136E+00  4.2488152E+00  7.7576641E+01  4.2494330E+00  4.2494346E+00  4.2475471E+00  2.2935082E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5945381E+00  4.5465210E+00  4.5468813E+00  4.5468829E+00  8.7869419E+01  4.5475040E+00  4.5475056E+00  4.5456077E+00  2.5945381E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9227855E+00  4.8718146E+00  4.8721784E+00  4.8721800E+00  9.9176347E+01  4.8728045E+00  4.8728061E+00  4.8708977E+00  2.9227855E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2800908E+00  5.2261780E+00  5.2265452E+00  5.2265469E+00  1.1157469E+02  5.2271746E+00  5.2271763E+00  5.2252574E+00  3.2800908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6683934E+00  5.6115499E+00  5.6119207E+00  5.6119224E+00  1.2514612E+02  5.6125534E+00  5.6125552E+00  5.6106257E+00  3.6683934E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0897352E+00  6.0299723E+00  6.0303467E+00  6.0303484E+00  1.3997689E+02  6.0309828E+00  6.0309845E+00  6.0290445E+00  4.0897352E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5462659E+00  6.4835945E+00  6.4839725E+00  6.4839743E+00  1.5615799E+02  6.4846120E+00  6.4846138E+00  6.4826632E+00  4.5462659E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0402473E+00  6.9746781E+00  6.9750597E+00  6.9750616E+00  1.7378538E+02  6.9757025E+00  6.9757044E+00  6.9737432E+00  5.0402473E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0175153E-04  1.9468920E+00  1.9472365E+00  1.9472377E+00  2.2751793E+00  1.9478460E+00  1.9478472E+00  1.9459870E+00  2.0175153E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8863841E-02  1.9924434E+00  1.9927915E+00  1.9927927E+00  3.8419669E+00  1.9934045E+00  1.9934057E+00  1.9915346E+00  4.8863841E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0546039E-01  2.0459465E+00  2.0462982E+00  2.0462994E+00  5.6482384E+00  2.0469146E+00  2.0469159E+00  2.0450339E+00  1.0546039E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7069070E-01  2.1081000E+00  2.1084554E+00  2.1084567E+00  7.7202836E+00  2.1090753E+00  2.1090766E+00  2.1071837E+00  1.7069070E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4529870E-01  2.1796476E+00  2.1800065E+00  2.1800079E+00  1.0086378E+01  2.1806300E+00  2.1806313E+00  2.1787274E+00  2.4529870E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3007509E-01  2.2613794E+00  2.2617420E+00  2.2617434E+00  1.2776885E+01  2.2623689E+00  2.2623703E+00  2.2604555E+00  3.3007509E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2585953E-01  2.3541348E+00  2.3545011E+00  2.3545025E+00  1.5824362E+01  2.3551315E+00  2.3551329E+00  2.3532070E+00  4.2585953E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3354294E-01  2.4588042E+00  2.4591742E+00  2.4591757E+00  1.9263668E+01  2.4598081E+00  2.4598095E+00  2.4578727E+00  5.3354294E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5406995E-01  2.5763320E+00  2.5767057E+00  2.5767072E+00  2.3132077E+01  2.5773431E+00  2.5773446E+00  2.5753967E+00  6.5406995E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8844137E-01  2.7077186E+00  2.7080960E+00  2.7080976E+00  2.7469393E+01  2.7087369E+00  2.7087385E+00  2.7067795E+00  7.8844137E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3771677E-01  2.8540232E+00  2.8544044E+00  2.8544059E+00  3.2318067E+01  2.8550488E+00  2.8550504E+00  2.8530803E+00  9.3771677E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1030172E+00  3.0163665E+00  3.0167514E+00  3.0167531E+00  3.7723319E+01  3.0173994E+00  3.0174010E+00  3.0154199E+00  1.1030172E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2855279E+00  3.1959335E+00  3.1963222E+00  3.1963239E+00  4.3733264E+01  3.1969737E+00  3.1969753E+00  3.1949831E+00  1.2855279E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4865014E+00  3.3939763E+00  3.3943688E+00  3.3943705E+00  5.0399036E+01  3.3950238E+00  3.3950255E+00  3.3930221E+00  1.4865014E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7072608E+00  3.6118178E+00  3.6122141E+00  3.6122159E+00  5.7774979E+01  3.6128727E+00  3.6128744E+00  3.6108598E+00  1.7072608E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9492049E+00  3.8508564E+00  3.8512565E+00  3.8512583E+00  6.5918968E+01  3.8519187E+00  3.8519205E+00  3.8498946E+00  1.9492049E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2138041E+00  4.1125624E+00  4.1129663E+00  4.1129682E+00  7.4891833E+01  4.1136321E+00  4.1136339E+00  4.1115968E+00  2.2138041E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5026114E+00  4.3984882E+00  4.3988961E+00  4.3988980E+00  8.4758211E+01  4.3995654E+00  4.3995673E+00  4.3975188E+00  2.5026114E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8172629E+00  4.7102699E+00  4.7106817E+00  4.7106836E+00  9.5586468E+01  4.7113546E+00  4.7113565E+00  4.7092968E+00  2.8172629E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1594821E+00  5.0496307E+00  5.0500464E+00  5.0500484E+00  1.0744885E+02  5.0507229E+00  5.0507249E+00  5.0486538E+00  3.1594821E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5310834E+00  5.4183847E+00  5.4188043E+00  5.4188063E+00  1.2042163E+02  5.4194844E+00  5.4194864E+00  5.4174039E+00  3.5310834E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9339758E+00  5.8184406E+00  5.8188642E+00  5.8188662E+00  1.3458528E+02  5.8195479E+00  5.8195500E+00  5.8174561E+00  3.9339758E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3701673E+00  6.2518064E+00  6.2522339E+00  6.2522360E+00  1.5002464E+02  6.2529213E+00  6.2529234E+00  6.2508181E+00  4.3701673E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8417692E+00  6.7205928E+00  6.7210244E+00  6.7210265E+00  1.6682903E+02  6.7217154E+00  6.7217176E+00  6.7196007E+00  4.8417692E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2539262E-04  1.8909654E+00  1.8913560E+00  1.8913574E+00  2.2510643E+00  1.8920110E+00  1.8920123E+00  1.8900047E+00  2.2539262E-04  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7732537E-02  1.9354503E+00  1.9358449E+00  1.9358464E+00  3.7788122E+00  1.9365036E+00  1.9365050E+00  1.9344856E+00  4.7732537E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0289960E-01  1.9876119E+00  1.9880105E+00  1.9880120E+00  5.5379704E+00  1.9886729E+00  1.9886743E+00  1.9866432E+00  1.0289960E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6639100E-01  2.0481140E+00  2.0485166E+00  2.0485181E+00  7.5535766E+00  2.0491828E+00  2.0491843E+00  2.0471413E+00  1.6639100E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3891275E-01  2.1176623E+00  2.1180690E+00  2.1180705E+00  9.8525224E+00  2.1187389E+00  2.1187404E+00  2.1166856E+00  2.3891275E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2121444E-01  2.1970060E+00  2.1974167E+00  2.1974183E+00  1.2463646E+01  2.1980904E+00  2.1980919E+00  2.1960253E+00  3.2121444E-01  0.0000000E+00  0.0000000E+00
