 0.0000000E+00  0.0000000E+00  2.7322154E+00  7.8134903E+00  5.5646392E+00  4.7171158E+00  9.5363966E+01  4.7173901E+00  5.5649121E+00  7.8132393E+00  2.7322154E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0843231E+00  8.1585686E+00  5.9111136E+00  5.0656249E+00  1.0717171E+02  5.0659013E+00  5.9113887E+00  8.1583162E+00  3.0843231E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4666272E+00  8.5338721E+00  6.2878087E+00  5.4443450E+00  1.2008426E+02  5.4446236E+00  6.2880859E+00  8.5336183E+00  3.4666272E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8811153E+00  8.9413877E+00  6.6967115E+00  5.8552634E+00  1.3418424E+02  5.8555440E+00  6.6969908E+00  8.9411324E+00  3.8811153E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3298810E+00  9.3832085E+00  7.1399153E+00  6.3004734E+00  1.4955901E+02  6.3007562E+00  7.1401967E+00  9.3829517E+00  4.3298810E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8151294E+00  9.8615388E+00  7.6196245E+00  6.7821797E+00  1.6630084E+02  6.7824647E+00  7.6199080E+00  9.8612805E+00  4.8151294E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3391813E+00  1.0378699E+01  8.1381594E+00  7.3027030E+00  1.8450714E+02  7.3029901E+00  8.1384451E+00  1.0378439E+01  5.3391813E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9044786E+00  1.0937130E+01  8.6979615E+00  7.8644847E+00  2.0428064E+02  7.8647740E+00  8.6982494E+00  1.0936869E+01  5.9044786E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5135894E+00  1.1539400E+01  9.3015985E+00  8.4700926E+00  2.2572962E+02  8.4703842E+00  9.3018886E+00  1.1539137E+01  6.5135894E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  5.0556115E+00  2.8081495E+00  1.9707608E+00  6.8606110E+00  1.9710281E+00  2.8084156E+00  5.0553632E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5349513E-02  5.1236128E+00  2.8776437E+00  2.0423583E+00  9.2579544E+00  2.0426278E+00  2.8779120E+00  5.1233629E+00  7.5349513E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6072751E-01  5.2016830E+00  2.9571998E+00  2.1240047E+00  1.1957656E+01  2.1242764E+00  2.9574702E+00  5.2014316E+00  1.6072751E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5693915E-01  5.2906264E+00  3.0476221E+00  2.2165047E+00  1.4989988E+01  2.2167787E+00  3.0478948E+00  5.2903734E+00  2.5693915E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6483984E-01  5.3912972E+00  3.1497652E+00  2.3207133E+00  1.8387433E+01  2.3209895E+00  3.1500401E+00  5.3910427E+00  3.6483984E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8533761E-01  5.5046025E+00  3.2645363E+00  2.4375379E+00  2.2184795E+01  2.4378163E+00  3.2648135E+00  5.5043465E+00  4.8533761E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1939561E-01  5.6315046E+00  3.3928980E+00  2.5679412E+00  2.6419325E+01  2.5682219E+00  3.3931773E+00  5.6312470E+00  6.1939561E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6803467E-01  5.7730233E+00  3.5358701E+00  2.7129436E+00  3.1130834E+01  2.7132266E+00  3.5361517E+00  5.7727642E+00  7.6803467E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3233607E-01  5.9302391E+00  3.6945334E+00  2.8736259E+00  3.6361824E+01  2.8739111E+00  3.6948172E+00  5.9299784E+00  9.3233607E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1134442E+00  6.1042955E+00  3.8700315E+00  3.0511322E+00  4.2157614E+01  3.0514197E+00  3.8703176E+00  6.1040332E+00  1.1134442E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3125698E+00  6.2964023E+00  4.0635745E+00  3.2466726E+00  4.8566475E+01  3.2469624E+00  4.0638629E+00  6.2961385E+00  1.3125698E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5309924E+00  6.5078384E+00  4.2764414E+00  3.4615264E+00  5.5639763E+01  3.4618185E+00  4.2767320E+00  6.5075731E+00  1.5309924E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7700642E+00  6.7399551E+00  4.5099835E+00  3.6970452E+00  6.3432063E+01  3.6973396E+00  4.5102764E+00  6.7396882E+00  1.7700642E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0312126E+00  6.9941792E+00  4.7656279E+00  3.9546563E+00  7.2001327E+01  3.9549530E+00  4.7659231E+00  6.9939107E+00  2.0312126E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3159447E+00  7.2720169E+00  5.0448809E+00  4.2358663E+00  8.1409092E+01  4.2361653E+00  5.0451785E+00  7.2717468E+00  2.3159447E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6258524E+00  7.5750595E+00  5.3493340E+00  4.5422667E+00  9.1720869E+01  4.5425681E+00  5.3496339E+00  7.5747878E+00  2.6258524E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9626088E+00  7.9049794E+00  5.6806597E+00  4.8755304E+00  1.0300542E+02  4.8758341E+00  5.6809619E+00  7.9047061E+00  2.9626088E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3279794E+00  8.2635413E+00  6.0406230E+00  5.2374224E+00  1.1533577E+02  5.2377284E+00  6.0409275E+00  8.2632665E+00  3.3279794E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7238234E+00  8.6526041E+00  6.4310826E+00  5.6298017E+00  1.2878914E+02  5.6301101E+00  6.4313894E+00  8.6523277E+00  3.7238234E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1520985E+00  9.0741245E+00  6.8539955E+00  6.0546256E+00  1.4344707E+02  6.0549364E+00  6.8543047E+00  9.0738465E+00  4.1520985E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6148642E+00  9.5301616E+00  7.3114210E+00  6.5139533E+00  1.5939560E+02  6.5142665E+00  7.3117326E+00  9.5298820E+00  4.6148642E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1142870E+00  1.0022881E+01  7.8055250E+00  7.0099511E+00  1.7672551E+02  7.0102667E+00  7.8058390E+00  1.0022600E+01  5.1142870E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6526446E+00  1.0554561E+01  8.3385849E+00  7.5448964E+00  1.9553242E+02  7.5452144E+00  8.3389011E+00  1.0554278E+01  5.6526446E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2323307E+00  1.1127593E+01  8.9129938E+00  8.1211827E+00  2.1591702E+02  8.1215030E+00  8.9133125E+00  1.1127309E+01  6.2323307E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9243112E+00  2.7001033E+00  1.9026872E+00  6.6976117E+00  1.9029810E+00  2.7003956E+00  4.9240423E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2964610E-02  4.9901294E+00  2.7674234E+00  1.9720106E+00  9.0178880E+00  1.9723068E+00  2.7677181E+00  4.9898588E+00  7.2964610E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5555579E-01  5.0656134E+00  2.8444023E+00  2.0509805E+00  1.1628532E+01  2.0512791E+00  2.8446994E+00  5.0653412E+00  1.5555579E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4853611E-01  5.1515249E+00  2.9318016E+00  2.1403588E+00  1.4558270E+01  2.1406599E+00  2.9321012E+00  5.1512510E+00  2.4853611E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5271494E-01  5.2486722E+00  3.0304301E+00  2.2409545E+00  1.7837887E+01  2.2412581E+00  3.0307320E+00  5.2483966E+00  3.5271494E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6895063E-01  5.3579127E+00  3.1411452E+00  2.3536254E+00  2.1500334E+01  2.3539315E+00  3.1414496E+00  5.3576354E+00  4.6895063E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9815279E-01  5.4801550E+00  3.2648558E+00  2.4792808E+00  2.5580834E+01  2.4795892E+00  3.2651627E+00  5.4798761E+00  5.9815279E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4128464E-01  5.6163617E+00  3.4025245E+00  2.6188832E+00  3.0116990E+01  2.6191942E+00  3.4028338E+00  5.6160811E+00  7.4128464E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9936548E-01  5.7675509E+00  3.5551699E+00  2.7734517E+00  3.5148904E+01  2.7737652E+00  3.5554817E+00  5.7672687E+00  8.9936548E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0734733E+00  5.9348001E+00  3.7238693E+00  2.9440638E+00  4.0719287E+01  2.9443798E+00  3.7241836E+00  5.9345161E+00  1.0734733E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2647474E+00  6.1192475E+00  3.9097614E+00  3.1318584E+00  4.6873584E+01  3.1321768E+00  3.9100781E+00  6.1189618E+00  1.2647474E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4743911E+00  6.3220958E+00  4.1140488E+00  3.3380384E+00  5.3660094E+01  3.3383594E+00  4.1143681E+00  6.3218084E+00  1.4743911E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7036747E+00  6.5446145E+00  4.3380014E+00  3.5638737E+00  6.1130099E+01  3.5641973E+00  4.3383232E+00  6.5443255E+00  1.7036747E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9539385E+00  6.7881432E+00  4.5829587E+00  3.8107044E+00  6.9337991E+01  3.8110304E+00  4.5832831E+00  6.7878525E+00  1.9539385E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2265956E+00  7.0540943E+00  4.8503335E+00  4.0799431E+00  7.8341453E+01  4.0802717E+00  4.8506604E+00  7.0538019E+00  2.2265956E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5231354E+00  7.3439564E+00  5.1416144E+00  4.3730788E+00  8.8201779E+01  4.3734100E+00  5.1419438E+00  7.3436623E+00  2.5231354E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8451264E+00  7.6592976E+00  5.4583696E+00  4.6916798E+00  9.8983344E+01  4.6920136E+00  5.4587016E+00  7.6590018E+00  2.8451264E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1942207E+00  8.0017691E+00  5.8022505E+00  5.0373978E+00  1.1075441E+02  5.0377342E+00  5.8025850E+00  8.0014715E+00  3.1942207E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5721565E+00  8.3731085E+00  6.1749949E+00  5.4119707E+00  1.2358705E+02  5.4123097E+00  6.1753320E+00  8.3728093E+00  3.5721565E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9807624E+00  8.7751439E+00  6.5784309E+00  5.8172269E+00  1.3755735E+02  5.8175684E+00  6.5787706E+00  8.7748429E+00  3.9807624E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4219611E+00  9.2097973E+00  7.0144808E+00  6.2550886E+00  1.5274548E+02  6.2554328E+00  7.0148230E+00  9.2094947E+00  4.4219611E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8977734E+00  9.6790891E+00  7.4851649E+00  6.7275766E+00  1.6923594E+02  6.7279234E+00  7.4855097E+00  9.6787847E+00  4.8977734E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4103224E+00  1.0185142E+01  7.9926058E+00  7.2368134E+00  1.8711768E+02  7.2371629E+00  7.9929533E+00  1.0184836E+01  5.4103224E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9618376E+00  1.0730184E+01  8.5390328E+00  7.7850285E+00  2.0648425E+02  7.7853806E+00  8.5393829E+00  1.0729876E+01  5.9618376E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  4.7966758E+00  2.5959683E+00  1.8366236E+00  6.5384850E+00  1.8369463E+00  2.5962894E+00  4.7963847E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0646788E-02  4.8603715E+00  2.6611734E+00  1.9037368E+00  8.7838875E+00  1.9040622E+00  2.6614972E+00  4.8600786E+00  7.0646788E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5053155E-01  4.9333434E+00  2.7356474E+00  1.9801072E+00  1.1308061E+01  1.9804353E+00  2.7359738E+00  4.9330486E+00  1.5053155E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4037607E-01  5.0163121E+00  2.8201113E+00  2.0664560E+00  1.4138247E+01  2.0667868E+00  2.8204404E+00  5.0160155E+00  2.4037607E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4094567E-01  5.1100421E+00  2.9153297E+00  2.1635483E+00  1.7303607E+01  2.1638818E+00  2.9156615E+00  5.1097437E+00  3.4094567E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5305121E-01  5.2153433E+00  3.0221127E+00  2.2721942E+00  2.0835316E+01  2.2725304E+00  3.0224472E+00  5.2150431E+00  4.5305121E-01  0.0000000E+00  0.0000000E+00
