PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.2805087496773329E-009   1.6397026580002066E-009   2.0996536004384440E-009   2.6886248066529422E-009   3.4428075895186204E-009   4.4085452418341216E-009   5.6451807555169663E-009   7.2287033509495714E-009   9.2564178897127844E-009   1.1852924098447012E-008   1.5177773017322716E-008   1.9435271149298264E-008   2.4887034759027869E-008   3.1868065762459105E-008   4.0807337044121510E-008   5.2254152136029562E-008   6.6911899017156363E-008   8.5681272148994874E-008   1.0971561867027273E-007   1.4049180968354591E-007   1.7990099155778314E-007   2.3036479376536950E-007   2.9498413403416981E-007   3.7772976464674552E-007   4.8368626864371759E-007   6.1936449909706121E-007   7.9310166033330520E-007   1.0155736154404181E-006   1.3004509005128978E-006   1.6652387566325320E-006   2.1323527981697613E-006   2.7304964154553227E-006   3.4964245509531374E-006   4.4772022300821299E-006   5.7330966296950335E-006   7.3412803970701236E-006   9.4005737822829745E-006   1.2037516980200697E-005   1.5414145817536453E-005   1.9737948588157687E-005   2.5274615867817270E-005   3.2364366763473565E-005   4.1442854818394238E-005   5.3067938206561213E-005   6.7953959200837646E-005   8.7015639331889072E-005   1.1142428752325099E-004   1.4267977510008573E-004   1.8270270041765416E-004   2.3395240647448257E-004   2.9957810349864276E-004   3.8361238274175352E-004   4.9121901258538520E-004   6.2901024362344536E-004   8.0545312059649397E-004   1.0313897683787222E-003   1.3207036227366310E-003   1.6911725446448070E-003   2.1655612406317548E-003   2.7730201165910612E-003   3.5508765223261178E-003   4.5469284558624116E-003   5.8223816718886608E-003   7.4556106748143655E-003   9.5469747032875165E-003   1.2224984640507846E-002   1.5654199796841295E-002   2.0045339809052397E-002   2.5668233015746944E-002   3.2868396965420543E-002   4.2088269902088901E-002   5.3894397868406066E-002   6.9012248029085344E-002   8.8370787436146028E-002  0.10000000000000001       0.11216216216216217       0.12432432432432433       0.13648648648648648       0.14864864864864866       0.16081081081081083       0.17297297297297298       0.18513513513513513       0.19729729729729731       0.20945945945945948       0.22162162162162163       0.23378378378378381       0.24594594594594596       0.25810810810810814       0.27027027027027029       0.28243243243243243       0.29459459459459458       0.30675675675675679       0.31891891891891894       0.33108108108108109       0.34324324324324329       0.35540540540540544       0.36756756756756759       0.37972972972972974       0.39189189189189189       0.40405405405405403       0.41621621621621629       0.42837837837837833       0.44054054054054059       0.45270270270270274       0.46486486486486489       0.47702702702702704       0.48918918918918919       0.50135135135135134       0.51351351351351360       0.52567567567567564       0.53783783783783790       0.55000000000000004       0.56216216216216219       0.57432432432432434       0.58648648648648649       0.59864864864864864       0.61081081081081079       0.62297297297297294       0.63513513513513520       0.64729729729729735       0.65945945945945939       0.67162162162162153       0.68378378378378379       0.69594594594594594       0.70810810810810809       0.72027027027027024       0.73243243243243250       0.74459459459459465       0.75675675675675669       0.76891891891891884       0.78108108108108110       0.79324324324324325       0.80540540540540539       0.81756756756756754       0.82972972972972980       0.84189189189189195       0.85405405405405399       0.86621621621621614       0.87837837837837840       0.89054054054054055       0.90270270270270270       0.91486486486486485       0.92702702702702711       0.93918918918918926       0.95135135135135129       0.96351351351351344       0.97567567567567570       0.98783783783783785        1.0000000000000000     
   1.6399999999999997        1.7035155079723008        1.7708496754409622        1.8422874613127005        1.9181389401349327        1.9987418343506362        2.0844643326051511        2.1757082297832402        2.2729124293147147        2.3765568538638067        2.4871668169248413        2.6053179152178592        2.7316415102681906        2.8668308773465925        3.0116481112556830        3.1669318915269042        3.3336062247368710        3.5126902992138720        3.7053096077983994        3.9127085180359846        4.1362644967971800        4.3775042285267931        4.6381219039419141        4.9199999999999999     
  -6 -5 -4 -3 -2 -1 21  1  2  3  4  5  6
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4903199E+00  2.4456975E+00  2.5348975E+00  1.6884714E+01  2.5351277E+00  2.4459312E+00  2.4903420E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2479082E-01  2.6115270E+00  2.5669134E+00  2.6560958E+00  2.0421505E+01  2.6563282E+00  2.5671493E+00  2.6115494E+00  1.2479082E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6382965E-01  2.7470014E+00  2.7023966E+00  2.7915617E+00  2.4397475E+01  2.7917961E+00  2.7026347E+00  2.7470242E+00  2.6382965E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1821377E-01  2.8978401E+00  2.8532440E+00  2.9423917E+00  2.8853827E+01  2.9426283E+00  2.8534843E+00  2.8978632E+00  4.1821377E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8910548E-01  3.0652047E+00  3.0206172E+00  3.1097479E+00  3.3834621E+01  3.1099866E+00  3.0208597E+00  3.0652282E+00  5.8910548E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7773519E-01  3.2503253E+00  3.2057463E+00  3.2948600E+00  3.9386910E+01  3.2951008E+00  3.2059911E+00  3.2503491E+00  7.7773519E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8540458E-01  3.4545030E+00  3.4099325E+00  3.4990293E+00  4.5560892E+01  3.4992723E+00  3.4101795E+00  3.4545271E+00  9.8540458E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2134900E+00  3.6791138E+00  3.6345517E+00  3.7236318E+00  5.2410062E+01  3.7238769E+00  3.6348010E+00  3.6791382E+00  1.2134900E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4634458E+00  3.9256116E+00  3.8810579E+00  3.9701213E+00  5.9991369E+01  3.9703687E+00  3.8813094E+00  3.9256363E+00  1.4634458E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7368082E+00  4.1955321E+00  4.1509867E+00  4.2400337E+00  6.8365375E+01  4.2402832E+00  4.1512405E+00  4.1955572E+00  1.7368082E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0351987E+00  4.4904965E+00  4.4459594E+00  4.5349900E+00  7.7596428E+01  4.5352417E+00  4.4462154E+00  4.4905220E+00  2.0351987E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3603282E+00  4.8122153E+00  4.7676864E+00  4.8567008E+00  8.7752828E+01  4.8569546E+00  4.7679448E+00  4.8122411E+00  2.3603282E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7140009E+00  5.1624924E+00  5.1179717E+00  5.2069699E+00  9.8907002E+01  5.2072260E+00  5.1182323E+00  5.1625186E+00  2.7140009E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0981187E+00  5.5432293E+00  5.4987166E+00  5.5876988E+00  1.1113569E+02  5.5879571E+00  5.4989796E+00  5.5432558E+00  3.0981187E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5146854E+00  5.9564292E+00  5.9119246E+00  6.0008909E+00  1.2452021E+02  6.0011514E+00  5.9121899E+00  5.9564561E+00  3.5146854E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9658115E+00  6.4042027E+00  6.3597061E+00  6.4486565E+00  1.3914695E+02  6.4489193E+00  6.3599737E+00  6.4042299E+00  3.9658115E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4537179E+00  6.8887701E+00  6.8442814E+00  6.9332161E+00  1.5510646E+02  6.9334811E+00  6.8445514E+00  6.8887977E+00  4.4537179E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9807419E+00  7.4124683E+00  7.3679876E+00  7.4569066E+00  1.7249475E+02  7.4571739E+00  7.3682599E+00  7.4124962E+00  4.9807419E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5493417E+00  7.9777554E+00  7.9332825E+00  8.0221861E+00  1.9141313E+02  8.0224556E+00  7.9335572E+00  7.9777837E+00  5.5493417E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1621020E+00  8.5872157E+00  8.5427506E+00  8.6316388E+00  2.1196847E+02  8.6319106E+00  8.5430277E+00  8.5872444E+00  6.1621020E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8217392E+00  9.2435654E+00  9.1991080E+00  9.2879809E+00  2.3427338E+02  9.2882550E+00  9.1993875E+00  9.2435944E+00  6.8217392E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5311071E+00  9.9496578E+00  9.9052082E+00  9.9940658E+00  2.5844646E+02  9.9943422E+00  9.9054901E+00  9.9496872E+00  7.5311071E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2932027E+00  1.0708490E+01  1.0664048E+01  1.0752890E+01  2.8461253E+02  1.0753169E+01  1.0664332E+01  1.0708520E+01  8.2932027E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1111726E+00  1.1523208E+01  1.1478774E+01  1.1567601E+01  3.1290286E+02  1.1567882E+01  1.1479060E+01  1.1523238E+01  9.1111726E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4266771E+00  2.3821570E+00  2.4711518E+00  1.6453484E+01  2.4714066E+00  2.3824159E+00  2.4267026E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2085683E-01  2.5440396E+00  2.4995284E+00  2.5885056E+00  1.9879225E+01  2.5887627E+00  2.4997897E+00  2.5440655E+00  1.2085683E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5536672E-01  2.6750741E+00  2.6305716E+00  2.7195315E+00  2.3726028E+01  2.7197909E+00  2.6308354E+00  2.6751003E+00  2.5536672E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0456603E-01  2.8208164E+00  2.7763226E+00  2.8652652E+00  2.8032872E+01  2.8655270E+00  2.7765888E+00  2.8208430E+00  4.0456603E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6955157E-01  2.9823628E+00  2.9378777E+00  3.0268031E+00  3.2841387E+01  3.0270673E+00  2.9381464E+00  2.9823898E+00  5.6955157E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5148334E-01  3.1608729E+00  3.1163964E+00  3.2053048E+00  3.8195985E+01  3.2055714E+00  3.1166675E+00  3.1609002E+00  7.5148334E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5158754E-01  3.3575724E+00  3.3131044E+00  3.4019960E+00  4.4143994E+01  3.4022649E+00  3.3133780E+00  3.3576001E+00  9.5158754E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1711595E+00  3.5737563E+00  3.5292968E+00  3.6181716E+00  5.0735796E+01  3.6184429E+00  3.5295729E+00  3.5737844E+00  1.1711595E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4115671E+00  3.8107919E+00  3.7663408E+00  3.8551990E+00  5.8024971E+01  3.8554727E+00  3.7666194E+00  3.8108204E+00  1.4115671E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6742536E+00  4.0701222E+00  4.0256794E+00  4.1145211E+00  6.6068439E+01  4.1147973E+00  4.0259606E+00  4.0701511E+00  1.6742536E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9607416E+00  4.3532693E+00  4.3088348E+00  4.3976602E+00  7.4926617E+01  4.3979387E+00  4.3091185E+00  4.3532986E+00  1.9607416E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2726361E+00  4.6618380E+00  4.6174117E+00  4.7062208E+00  8.4663565E+01  4.7065018E+00  4.6176979E+00  4.6618676E+00  2.2726361E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6116285E+00  4.9975192E+00  4.9531011E+00  5.0418940E+00  9.5347154E+01  5.0421775E+00  4.9533899E+00  4.9975492E+00  2.6116285E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9795005E+00  5.3620942E+00  5.3176843E+00  5.4064611E+00  1.0704922E+02  5.4067470E+00  5.3179756E+00  5.3621246E+00  2.9795005E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3781271E+00  5.7574377E+00  5.7130359E+00  5.8017968E+00  1.1984581E+02  5.8020851E+00  5.7133298E+00  5.7574685E+00  3.3781271E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8094789E+00  6.1855200E+00  6.1411262E+00  6.2298713E+00  1.3381754E+02  6.2301621E+00  6.1414227E+00  6.1855513E+00  3.8094789E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2756336E+00  6.6484186E+00  6.6040328E+00  6.6927622E+00  1.4904901E+02  6.6930555E+00  6.6043319E+00  6.6484502E+00  4.2756336E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7787739E+00  7.1483156E+00  7.1039378E+00  7.1926515E+00  1.6562972E+02  7.1929473E+00  7.1042394E+00  7.1483476E+00  4.7787739E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3211934E+00  7.6875046E+00  7.6431346E+00  7.7318328E+00  1.8365406E+02  7.7321311E+00  7.6434389E+00  7.6875370E+00  5.3211934E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9053020E+00  8.2683950E+00  8.2240329E+00  8.3127156E+00  2.0322148E+02  8.3130164E+00  8.2243398E+00  8.2684278E+00  5.9053020E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5336307E+00  8.8935176E+00  8.8491633E+00  8.9378307E+00  2.2443671E+02  8.9381340E+00  8.8494728E+00  8.8935508E+00  6.5336307E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2088366E+00  9.5655291E+00  9.5211826E+00  9.6098348E+00  2.4740992E+02  9.6101406E+00  9.5214948E+00  9.5655628E+00  7.2088366E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9337082E+00  1.0287218E+01  1.0242879E+01  1.0331516E+01  2.7225697E+02  1.0331825E+01  1.0243194E+01  1.0287252E+01  7.9337082E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7111710E+00  1.1061509E+01  1.1017178E+01  1.1105800E+01  2.9909960E+02  1.1106111E+01  1.1017496E+01  1.1061544E+01  8.7111710E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3646479E+00  2.3202304E+00  2.4090198E+00  1.6033264E+01  2.4093018E+00  2.3205172E+00  2.3646771E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1702564E-01  2.4782659E+00  2.4338573E+00  2.5226292E+00  1.9350840E+01  2.5229138E+00  2.4341468E+00  2.4782956E+00  1.1702564E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4712896E-01  2.6049800E+00  2.5605802E+00  2.6493347E+00  2.3071948E+01  2.6496218E+00  2.5608724E+00  2.6050101E+00  2.4712896E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9128812E-01  2.7457679E+00  2.7013768E+00  2.7901140E+00  2.7233434E+01  2.7904037E+00  2.7016717E+00  2.7457983E+00  3.9128812E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5053738E-01  2.9016632E+00  2.8572808E+00  2.9460009E+00  3.1874609E+01  2.9462932E+00  2.8575785E+00  2.9016941E+00  5.5053738E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2596965E-01  3.0737585E+00  3.0293848E+00  3.1180878E+00  3.7037360E+01  3.1183828E+00  3.0296851E+00  3.0737898E+00  7.2596965E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1873916E-01  3.2632076E+00  3.2188424E+00  3.3075286E+00  4.2766279E+01  3.3078262E+00  3.2191456E+00  3.2632394E+00  9.1873916E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1300643E+00  3.4712284E+00  3.4268717E+00  3.5155412E+00  4.9108782E+01  3.5158414E+00  3.4271776E+00  3.4712606E+00  1.1300643E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3612303E+00  3.6991059E+00  3.6547576E+00  3.7434104E+00  5.6115241E+01  3.7437133E+00  3.6550663E+00  3.6991385E+00  1.3612303E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6135925E+00  3.9481949E+00  3.9038550E+00  3.9924913E+00  6.3839114E+01  3.9927969E+00  3.9041665E+00  3.9482279E+00  1.6135925E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8885794E+00  4.2199235E+00  4.1755920E+00  4.2642119E+00  7.2337082E+01  4.2645201E+00  4.1759062E+00  4.2199570E+00  1.8885794E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1876958E+00  4.5157961E+00  4.4714729E+00  4.5600765E+00  8.1669187E+01  4.5603874E+00  4.4717899E+00  4.5158300E+00  2.1876958E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5125261E+00  4.8373969E+00  4.7930819E+00  4.8816694E+00  9.1898977E+01  4.8819830E+00  4.7934018E+00  4.8374313E+00  2.5125261E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8647380E+00  5.1863932E+00  5.1420864E+00  5.2306578E+00  1.0309365E+02  5.2309741E+00  5.1424091E+00  5.1864280E+00  2.8647380E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2460849E+00  5.5645380E+00  5.5202393E+00  5.6087947E+00  1.1532425E+02  5.6091138E+00  5.5205648E+00  5.5645732E+00  3.2460849E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6584053E+00  5.9736695E+00  5.9293789E+00  6.0179185E+00  1.2866599E+02  6.0182403E+00  5.9297073E+00  5.9737052E+00  3.6584053E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1036417E+00  6.4157300E+00  6.3714474E+00  6.4599713E+00  1.4319779E+02  6.4602958E+00  6.3717787E+00  6.4157662E+00  4.1036417E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5838306E+00  6.8927556E+00  6.8484810E+00  6.9369892E+00  1.5900305E+02  6.9373165E+00  6.8488152E+00  6.8927922E+00  4.5838306E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1011107E+00  7.4068846E+00  7.3626179E+00  7.4511106E+00  1.7616962E+02  7.4514406E+00  7.3629550E+00  7.4069216E+00  5.1011107E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6577272E+00  7.9603620E+00  7.9161033E+00  8.0045805E+00  1.9479000E+02  8.0049133E+00  7.9164433E+00  7.9603995E+00  5.6577272E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2560364E+00  8.5555440E+00  8.5112931E+00  8.5997550E+00  2.1496146E+02  8.6000906E+00  8.5116361E+00  8.5555820E+00  6.2560364E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8985105E+00  9.1949022E+00  9.1506592E+00  9.2391058E+00  2.3678630E+02  9.2394442E+00  9.1510051E+00  9.1949407E+00  6.8985105E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5877419E+00  9.8810291E+00  9.8367938E+00  9.9252252E+00  2.6037194E+02  9.9255664E+00  9.8371427E+00  9.8810680E+00  7.5877419E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3264486E+00  1.0616642E+01  1.0572415E+01  1.0660831E+01  2.8583118E+02  1.0661175E+01  1.0572766E+01  1.0616682E+01  8.3264486E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3041844E+00  2.2598698E+00  2.3484538E+00  1.5623779E+01  2.3487659E+00  2.2601875E+00  2.3042180E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1329469E-01  2.4141554E+00  2.3698497E+00  2.4584162E+00  1.8836000E+01  2.4587311E+00  2.3701704E+00  2.4141895E+00  1.1329469E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3911073E-01  2.5366656E+00  2.4923688E+00  2.5809178E+00  2.2434793E+01  2.5812357E+00  2.4926925E+00  2.5367002E+00  2.3911073E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7837069E-01  2.6726372E+00  2.6283492E+00  2.7168809E+00  2.6454965E+01  2.7172016E+00  2.6286758E+00  2.6726722E+00  3.7837069E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3204915E-01  2.8230442E+00  2.7787649E+00  2.8672795E+00  3.0933606E+01  2.8676031E+00  2.7790946E+00  2.8230797E+00  5.3204915E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0117507E-01  2.9889152E+00  2.9446446E+00  3.0331421E+00  3.5910199E+01  3.0334686E+00  2.9449773E+00  2.9889512E+00  7.0117507E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8683416E-01  3.1713355E+00  3.1270734E+00  3.2155541E+00  4.1426722E+01  3.2158835E+00  3.1274092E+00  3.1713719E+00  8.8683416E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0901715E+00  3.3714496E+00  3.3271962E+00  3.4156601E+00  4.7527769E+01  3.4159924E+00  3.3275350E+00  3.3714865E+00  1.0901715E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3123940E+00  3.5904643E+00  3.5462193E+00  3.6346666E+00  5.4260660E+01  3.6350018E+00  3.5465612E+00  3.5905017E+00  1.3123940E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5547734E+00  3.8296508E+00  3.7854142E+00  3.8738450E+00  6.1675561E+01  3.8741832E+00  3.7857592E+00  3.8296886E+00  1.5547734E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8186490E+00  4.0903479E+00  4.0461197E+00  4.1345340E+00  6.9825610E+01  4.1348752E+00  4.0464678E+00  4.0903862E+00  1.8186490E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1054303E+00  4.3739649E+00  4.3297451E+00  4.4181431E+00  7.8767035E+01  4.4184872E+00  4.3300963E+00  4.3740038E+00  2.1054303E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4166005E+00  4.6819848E+00  4.6377732E+00  4.7261551E+00  8.8559291E+01  4.7265022E+00  4.6381276E+00  4.6820241E+00  2.4166005E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7537197E+00  5.0159670E+00  4.9717637E+00  5.0601295E+00  9.9265182E+01  5.0604796E+00  4.9721212E+00  5.0160069E+00  2.7537197E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1184260E+00  5.3775496E+00  5.3333545E+00  5.4217043E+00  1.1095104E+02  5.4220574E+00  5.3337151E+00  5.3775900E+00  3.1184260E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5124337E+00  5.7684463E+00  5.7242594E+00  5.8125933E+00  1.2368695E+02  5.8129494E+00  5.7246232E+00  5.7684872E+00  3.5124337E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9375572E+00  6.1904716E+00  6.1462927E+00  6.2346109E+00  1.3754650E+02  6.2349700E+00  6.1466597E+00  6.1905130E+00  3.9375572E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3956954E+00  6.6455237E+00  6.6013529E+00  6.6896554E+00  1.5260732E+02  6.6900176E+00  6.6017230E+00  6.6455656E+00  4.3956954E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8888407E+00  7.1355949E+00  7.0914321E+00  7.1797190E+00  1.6895113E+02  7.1800843E+00  7.0918055E+00  7.1356373E+00  4.8888407E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4190835E+00  7.6627752E+00  7.6186204E+00  7.7068918E+00  1.8666385E+02  7.7072601E+00  7.6189970E+00  7.6628181E+00  5.4190835E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9886157E+00  8.2292564E+00  8.1851095E+00  8.2733656E+00  2.0583579E+02  8.2737370E+00  8.1854894E+00  8.2292998E+00  5.9886157E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5997355E+00  8.8373364E+00  8.7931974E+00  8.8814382E+00  2.2656180E+02  8.8818126E+00  8.7935805E+00  8.8373803E+00  6.5997355E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2548513E+00  9.4894232E+00  9.4452921E+00  9.5335176E+00  2.4894144E+02  9.5338952E+00  9.4456785E+00  9.4894677E+00  7.2548513E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9564862E+00  1.0188040E+01  1.0143917E+01  1.0232127E+01  2.7307911E+02  1.0232508E+01  1.0144306E+01  1.0188085E+01  7.9564862E+00  0.0000000E+00  0.0000000E+00
