PdfType: central
Format: lhagrid1
---
1.000000e-06 1.281210e-06 1.641520e-06 2.103170e-06 2.694630e-06 3.452420e-06 4.423290e-06 5.667150e-06 7.260760e-06 9.302410e-06 1.191800e-05 1.526890e-05 1.956170e-05 2.506090e-05 3.210530e-05 4.112870e-05 5.268630e-05 6.748890e-05 8.644590e-05 1.107200e-04 1.418000e-04 1.815850e-04 2.325030e-04 2.976520e-04 3.809810e-04 4.875180e-04 6.260390e-04 8.004520e-04 1.022970e-03 1.306570e-03 1.667590e-03 2.127290e-03 2.710540e-03 3.448650e-03 4.379270e-03 5.549080e-03 7.011920e-03 8.830640e-03 1.107630e-02 1.382660e-02 1.716410e-02 2.117170e-02 2.593640e-02 3.150620e-02 3.796230e-02 4.534250e-02 5.367500e-02 6.297050e-02 7.322210e-02 8.440390e-02 9.647930e-02 1.093320e-01 1.230670e-01 1.375070e-01 1.526390e-01 1.684160e-01 1.847940e-01 2.017310e-01 2.190160e-01 2.369480e-01 2.552420e-01 2.739270e-01 2.929540e-01 3.123400e-01 3.320360e-01 3.520190e-01 3.722820e-01 3.927720e-01 4.135330e-01 4.343260e-01 4.554950e-01 4.768360e-01 4.983420e-01 5.200060e-01 5.418180e-01 5.637730e-01 5.858610e-01 6.080770e-01 6.304590e-01 6.528000e-01 6.753870e-01 6.980630e-01 7.208300e-01 7.436830e-01 7.666230e-01 7.896360e-01 8.127910e-01 8.359400e-01 8.591750e-01 8.824850e-01 9.058660e-01 9.293110e-01 9.528170e-01 9.763870e-01 1.000000e+00
1.300000e+00 1.531030e+00 1.830930e+00 2.226520e+00 2.757570e+00 3.484320e+00 4.500000e+00 6.123360e+00 8.600960e+00 1.251130e+01 1.891580e+01 2.984280e+01 4.934580e+01 8.593270e+01 1.584460e+02 3.111550e+02 6.550330e+02 1.488850e+03 3.682710e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 1.92251000e-11 4.46846000e-01 1.11691000e+00 1.11692000e+00 1.11749000e+00 1.11866000e+00 4.46846000e-01 1.92251000e-11 0.00000000e+00 1.26777000e-02 
0.00000000e+00 1.17668298e-01 5.59774828e-01 1.22273462e+00 1.22274462e+00 1.22334462e+00 1.22455462e+00 5.59774828e-01 1.17668298e-01 0.00000000e+00 2.71229021e+00 
0.00000000e+00 2.95114131e-01 7.32688781e-01 1.38884076e+00 1.38886075e+00 1.38949075e+00 1.39074074e+00 7.32688781e-01 2.95114131e-01 0.00000000e+00 7.16745215e+00 
0.00000000e+00 5.43119668e-01 9.76325329e-01 1.62592732e+00 1.62594732e+00 1.62660731e+00 1.62789731e+00 9.76325329e-01 5.43119668e-01 0.00000000e+00 1.39086525e+01 
0.00000000e+00 8.75192525e-01 1.30416513e+00 1.94740605e+00 1.94742605e+00 1.94812604e+00 1.94946604e+00 1.30416513e+00 8.75192525e-01 0.00000000e+00 2.35494436e+01 
0.00000000e+00 1.30729982e+00 1.73214015e+00 2.36919066e+00 2.36922066e+00 2.36995065e+00 2.37133065e+00 1.73214015e+00 1.30729982e+00 0.00000000e+00 3.67788421e+01 
0.00000000e+00 1.85803000e+00 2.27884000e+00 2.90983000e+00 2.90986000e+00 2.91063000e+00 2.91205000e+00 2.27884000e+00 1.85803000e+00 0.00000000e+00 5.43626000e+01 
7.87729535e-01 2.62458959e+00 3.04106009e+00 3.66554084e+00 3.66557084e+00 3.66638084e+00 3.66786083e+00 3.04106009e+00 2.62458959e+00 7.87729535e-01 7.80732627e+01 
1.77980227e+00 3.59568656e+00 4.00783744e+00 4.62585876e+00 4.62588876e+00 4.62673875e+00 4.62827874e+00 4.00783744e+00 3.59568656e+00 1.77980227e+00 1.09048787e+02 
